"","GSM3467238","GSM3467239","GSM3467240","GSM3467241","GSM3467242","GSM3467243","GSM3467244","GSM3467245","GSM3467246","GSM3467247","GSM3467248","GSM3467249","GSM3467250","GSM3467251","GSM3467252","GSM3467253","GSM3467254","GSM3467255","GSM3467256","GSM3467257","GSM3467258","GSM3467259","GSM3467260","GSM3467261","GSM3467262","GSM3467263","GSM3467264","GSM3467265","GSM3467266","GSM3467267","GSM3467268","GSM3467269","GSM3467270","GSM3467271","GSM3467272","GSM3467273","GSM3467274","GSM3467275"
"hsa-miR-6733-5p",-3.322,0.585,-3.322,-0.322,-3.322,-3.322,-3.322,3.053,2.233,-3.322,-3.322,-3.322,-3.322,-3.322,0.926,-3.322,2.104,0,3.036,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-3.322,0.848,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-0.322,-2.322,-1.737
"hsa-miR-6733-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,3.087,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.485,-3.322,-3.322,-3.322,-1.322,-3.322,-2.322,-3.322,-2.322,-3.322
"hsa-miR-6734-5p",-3.322,-3.322,-3.322,2.104,-3.322,5.075,0.848,-3.322,2.868,5.375,-0.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,1.536,1.926,5.453,-0.322,-3.322,-3.322,-0.737,-3.322,1.07,0.678,3.07,1.632,2.585,-3.322,-1.737,-3.322,0,-3.322,-3.322,-0.737
"hsa-miR-6734-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-3.322,-0.515,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-0.737,-0.515,-2.322,-3.322,-3.322,-1.737
"hsa-miR-6735-5p",1.138,1.536,-3.322,1.202,-3.322,3.485,-0.737,4.379,2.585,-3.322,3.154,4.413,0.678,4.446,1.766,3.087,4.678,1,1.263,4.833,2.828,2.511,1.263,-3.322,2.322,2.433,3.336,0.263,2.485,2.848,3.766,-3.322,0.585,0.485,2.104,1.678,1.263,2.744
"hsa-miR-6735-3p",1.433,1.536,-3.322,-1.322,2.233,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.609,0.678,-3.322,1.585,-3.322,-3.322,-1,3.036,0.926,1.848,-3.322,1.263,2.036,1.138,-1.322,1.963,-3.322,2.485,1.07,-3.322,-3.322,-0.152,0.485,1.536,2.263,-0.152,1.263
"hsa-miR-6736-5p",0.138,0.585,-3.322,-0.322,-3.322,-3.322,2.7,-3.322,0.379,-3.322,1.263,-3.322,0.678,3.446,0.585,3.087,4.096,1,-3.322,-3.322,-3.322,2.293,1.263,2.036,2.138,0.848,-0.152,0.678,1.07,3.217,2.907,-3.322,0.678,-0.515,1.433,0.678,-2.322,2.848
"hsa-miR-6736-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6737-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322
"hsa-miR-6737-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.379,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-2.322,-3.322
"hsa-miR-6738-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.515,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6738-3p",1.433,2.536,-3.322,1,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.678,-3.322,-3.322,-3.322,0.138,-3.322,-3.322,0,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,1.485,1.138,1.07,0.678,0.485,2.036,-3.322,-3.322,1.433,1.848,0.485,-0.322,2.036,2.406
"hsa-miR-6739-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6739-3p",0.138,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.807,-3.322,0.585,-3.322,-0.737,-3.322,-2.322,-3.322,-0.515,-3.322
"hsa-miR-6740-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6740-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6741-5p",-1,0.585,-3.322,1,3.248,-3.322,3.336,4.053,2.744,5.789,-0.322,3.609,0.678,4.446,-0.322,3.087,4.42,-1,2.233,3.926,6.053,4.868,2.868,-3.322,2.459,3.233,2.263,0.926,3.186,4.632,4.916,1.485,1.485,3.536,3.35,3.263,0.379,2.787
"hsa-miR-6741-3p",3.945,1.536,2.888,1.433,3.561,-3.322,3.838,-3.322,2,3.787,-0.322,2.609,2.982,3.446,4.044,-3.322,2.104,3.248,4.591,2.926,3.828,3.511,3.858,4.853,4.271,4.202,4.426,3.766,3.293,3.053,3.766,3.807,3.954,4.233,3.711,5.044,3.433,3.459
"hsa-miR-6742-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-2.322,-3.322,-3.322,-3.322
"hsa-miR-6742-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-1.322,-0.737,-3.322,-3.322,-3.322,-3.322,3.07,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322
"hsa-miR-6743-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6743-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6745",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6746-5p",-1,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1,-3.322,-3.322,0.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.07,1.07,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6746-3p",-3.322,0.585,-3.322,-1.322,-3.322,-3.322,-0.737,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.766,-3.322,-3.322,0.585,-3.322,-3.322,0.263,-3.322,-3.322,2.036,-3.322,-0.152,-0.152,-3.322,-3.322,-3.322,-3.322,1.485,-1.737,-0.515,2.036,-0.322,-0.515,1.585
"hsa-miR-6747-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.263,-0.322,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-2.322,-3.322
"hsa-miR-6747-3p",3.459,2.536,3.973,3.036,3.248,-3.322,3.154,3.644,1.433,3.787,3.392,3.926,1.678,-3.322,3.755,4.678,3.087,3.524,2.561,1.926,4.945,1.678,3.597,3.632,4.138,3.365,4.524,3.678,3.293,4.858,4.498,1.485,4.162,4.285,3.733,4.209,3.406,3.766
"hsa-miR-6748-5p",-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6748-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.07,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-0.322,-3.322,0.926
"hsa-miR-6749-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6749-3p",-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737
"hsa-miR-6750-5p",-1,-3.322,-3.322,0.263,-3.322,-3.322,1.848,-3.322,2.233,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0,-3.322,-3.322,1.848,0.678,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.907,-3.322,-3.322,-0.515,-3.322,-3.322,-3.322,0.138
"hsa-miR-6750-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.722,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.848,-1.737,-0.322,0.485,-3.322,-3.322,-3.322,-3.322,-3.322,-2.322,-0.322,-2.322,-3.322
"hsa-miR-6751-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.515,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,0.485,2.036,3.597,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6751-3p",-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,1.263,-3.322,-0.737,-3.322,-3.322,-3.322,1.07,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6752-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.152,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6752-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,-3.322,-3.322,-1.737,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6753-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6753-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.737,-3.322,-2.322,-0.322,-3.322,-3.322
"hsa-miR-6754-5p",0.678,-3.322,-0.152,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.678,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.585,-3.322,-1.737,-3.322,-3.322,-3.322,-1.322,-3.322
"hsa-miR-6754-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.678,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.737,-3.322,0.485,-3.322,-3.322,-3.322,-1,-3.322,-3.322,-3.322,-0.515,-3.322
"hsa-miR-6755-5p",0.138,1.536,-0.152,0.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.678,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.263,-3.322,-3.322,-3.322,0.138,-1.322,1.433,-3.322,-3.322,-3.322,-3.322,-3.322,-1.737,-0.515,-0.737,-3.322,-3.322,-1
"hsa-miR-6755-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.737,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-3.322,-3.322,-3.322,-0.515,-3.322
"hsa-miR-6756-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6757-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.485,-3.322,-3.322,-2.322,-3.322,-3.322,-3.322
"hsa-miR-6757-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6758-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.848,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0,-3.322,-3.322,-3.322,1.138,-3.322,-0.322,-3.322,-3.322
"hsa-miR-6758-3p",-3.322,0.585,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,3.087,-3.322,-1,-0.737,-3.322,-3.322,-3.322,-3.322,-3.322,1.138,-3.322,-0.152,1.202,-3.322,1.632,-3.322,-3.322,0.485,-0.515,-0.737,-0.322,-2.322,-1
"hsa-miR-6759-5p",-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6759-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6760-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6761-5p",-3.322,-3.322,-3.322,1,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.678,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.379,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6761-3p",-3.322,0.585,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-1.737,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6762-5p",-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,1.433,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.379,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-2.322
"hsa-miR-6762-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.926,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.737,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6763-5p",-1,1.536,-0.152,0.678,-3.322,4.492,0.263,-3.322,-0.515,3.787,0.678,-3.322,1.678,-3.322,-3.322,-3.322,3.087,-3.322,-3.322,-3.322,2.828,2.7,-3.322,-3.322,1.485,0.848,1.433,-3.322,1.485,1.632,3.406,-3.322,-0.322,-0.515,1.888,-3.322,-0.152,0.138
"hsa-miR-6763-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.737,-3.322,-3.322,-3.322,-3.322,-2.322
"hsa-miR-6764-5p",1.926,1.536,1.888,1.433,-3.322,4.492,1.263,-3.322,-0.515,-3.322,2.868,2.609,0.678,-3.322,2.585,-3.322,2.104,1.807,1.536,0.926,2.561,2.511,-3.322,-3.322,1.722,0.848,1.07,0.263,-3.322,0,2.907,1.485,1,2.35,2.293,1.678,1.138,2.406
"hsa-miR-6764-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6765-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6765-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6766-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.263,-3.322,-3.322,-3.322,2.263,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.07,-3.322,-3.322,-3.322,-3.322,-0.515,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6766-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.07,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6767-5p",1.138,-3.322,0.926,1.632,1.263,-3.322,2.263,2.07,-3.322,-3.322,-3.322,1.585,-3.322,3.446,-0.322,-3.322,-3.322,-1,-3.322,2.926,0.263,2.036,-3.322,-3.322,-0.737,-0.152,-3.322,-3.322,1.07,3.365,-3.322,-3.322,-1,-3.322,1,-0.322,-2.322,1.263
"hsa-miR-6767-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.233,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6768-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6768-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.433,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6769a-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-6769a-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
