"","GSM2123259","GSM2123260","GSM2123261","GSM2123262","GSM2123263","GSM2123264","GSM2123265","GSM2123266","GSM2123267","GSM2123268","GSM2123269","GSM2123270","GSM2123271","GSM2123272","GSM2123273","GSM2123274","GSM2123275","GSM2123276","GSM2123277","GSM2123278","GSM2123279","GSM2123280","GSM2123281","GSM2123282","GSM2123283","GSM2123284","GSM2123285","GSM2123286","GSM2123287","GSM2123288","GSM2123289","GSM2123290","GSM2123291","GSM2123292","GSM2123293","GSM2123294","GSM2123295"
"hsa-miR-6500-5p",0,1,2,3.8073549220576,5.39231742277876,3.8073549220576,9.09275714091985,5.70043971814109,4.75488750216347,11.8776675740679,10.0593444608244,9.14465824283188,0,5.39231742277876,4.90689059560852,0,0,0,0,2.58496250072116,2,0,0,2.32192809488736,3.58496250072116,3.58496250072116,3.16992500144231,0,2.58496250072116,0,10.654636028528,9.84862294042934,10.6257088430645,9.05799172275918,0,2,3
"hsa-miR-6501-3p",0,1,0,2.58496250072116,5.08746284125034,2,9.07414146275251,5.93073733756289,5.39231742277876,7.8703647195834,4.90689059560852,3.70043971814109,0,1,3,0,0,0,1.58496250072116,3.8073549220576,0,0,1,2.8073549220576,4.52356195605701,4.4594316186373,4.58496250072116,1,1,0,6.4262647547021,5.8073549220576,6.94251450533924,5.6724253419715,1,1,2
"hsa-miR-6501-5p",1.58496250072116,0,1,3.16992500144231,4,2.8073549220576,8.98299357469431,5,4.16992500144231,9.42836017270429,6.58496250072116,6.20945336562895,0,0,1,0,0,0,2,2.32192809488736,0,0,1,1,3.90689059560852,4.90689059560852,3.90689059560852,1,2.32192809488736,1,6.14974711950468,5.39231742277876,7.28540221886225,5.83289001416474,0,0,1
"hsa-miR-6502-3p",0,1,1.58496250072116,2,3.8073549220576,2.8073549220576,8.45532722030456,5.04439411935845,5.04439411935845,6.93073733756289,3.32192809488736,3.16992500144231,0,4.16992500144231,4.52356195605701,0,2,1,0,2,0,0,2.32192809488736,3.8073549220576,4.32192809488736,4.24792751344359,4.8073549220576,2.58496250072116,2.8073549220576,1.58496250072116,6.76818432477693,5.90689059560852,7.53138146051631,6.18982455888002,1,0,1
"hsa-miR-6502-5p",0,0,1.58496250072116,2.32192809488736,4.32192809488736,3,8.37937836707126,5.20945336562895,5.16992500144231,6.8073549220576,3.90689059560852,2.8073549220576,0,1,0,0,0,0,0,1,1,1,2,2.32192809488736,3.32192809488736,3.8073549220576,3.4594316186373,2.8073549220576,3.16992500144231,1,7.467605550083,6.39231742277876,7.79441586635011,6.24792751344359,0,0,0
"hsa-miR-6503-3p",2,0,1,3.16992500144231,4.64385618977472,3,11.6715410667119,6.20945336562895,5.24792751344359,8.4797802640291,6.28540221886225,4.52356195605701,0,1,3.8073549220576,0,0,0,0,3.4594316186373,0,0,1.58496250072116,1,2.8073549220576,2.32192809488736,3.32192809488736,1,3.4594316186373,0,9.39446269461032,8.31741261376487,9.83447104998422,8.95419631038687,1,0,2
"hsa-miR-6503-5p",1,0,0,2.32192809488736,4.64385618977472,2.8073549220576,8.93663793900257,5,3.90689059560852,9.63117705570398,7.18982455888002,6.16992500144231,0,1.58496250072116,3.32192809488736,0,1,0,0,0,0,0,2.32192809488736,3.16992500144231,2.8073549220576,3.58496250072116,3.8073549220576,1,3,0,8.68650052718322,7.97154355395077,9.41362792902417,7.65105169117893,0,0,1.58496250072116
"hsa-miR-6504-3p",1,0,2,2.58496250072116,3.70043971814109,1,9.15228484230658,6.32192809488736,5.4262647547021,9.57553924683453,6.95419631038687,5.61470984411521,0,1.58496250072116,3.90689059560852,0,0,1,0,0,0,1,1.58496250072116,3.32192809488736,4.75488750216347,4.70043971814109,5.49185309632967,3.90689059560852,4.52356195605701,1,7.35755200461808,6.4093909361377,7.91886323727459,6.10852445677817,1.58496250072116,1.58496250072116,3.58496250072116
"hsa-miR-6504-5p",1,0,2,3.32192809488736,4,2,8.56224242422107,4.90689059560852,4.4594316186373,9.74651432113846,7.11894107272351,5.39231742277876,0,1.58496250072116,3.90689059560852,0,0,0,0,1.58496250072116,0,0,1.58496250072116,3.16992500144231,4.08746284125034,2.58496250072116,3.8073549220576,2.32192809488736,4.08746284125034,0,7.09803208296053,6.22881869049588,7.37503943134692,6.14974711950468,0,0,3.58496250072116
"hsa-miR-6505-3p",0,0,0,4.16992500144231,4.52356195605701,4.39231742277876,10.2854022188622,5.7279204545632,4.90689059560852,8.49984588708321,6.06608919045777,5.39231742277876,0,2.32192809488736,2.32192809488736,0,0,0,0,2.8073549220576,0,0,0,2,3.16992500144231,4,2.58496250072116,1.58496250072116,1.58496250072116,0,7.02236781302845,6.12928301694497,7.66533591718518,6.12928301694497,1,0,0
"hsa-miR-6505-5p",0,0,0,4,6.4262647547021,4.4594316186373,9.48179943166575,6.89481776330794,5.49185309632967,8.4093909361377,6.20945336562895,5.88264304936184,0,2,1.58496250072116,0,0,1,0,2.32192809488736,0,1,2,2.32192809488736,3.32192809488736,2.32192809488736,2.58496250072116,1.58496250072116,1.58496250072116,0,5.93073733756289,5.12928301694497,6.64385618977472,4.8073549220576,1,0,1
"hsa-miR-6506-3p",0,0,1.58496250072116,3.32192809488736,6.4093909361377,4.64385618977472,9.04439411935845,6.88264304936184,5.55458885167764,10.6229669447905,8.56224242422107,7.66533591718518,0,0,2.32192809488736,1,0,1.58496250072116,0,1.58496250072116,0,1,1,2.8073549220576,2.8073549220576,3.16992500144231,3.4594316186373,1,1.58496250072116,1,13.6728672764338,13.211888294546,13.6601073447875,11.9804966361835,0,1.58496250072116,3.4594316186373
"hsa-miR-6506-5p",1,1,0,1.58496250072116,4.16992500144231,2,9.51963625284321,5.6724253419715,4.75488750216347,9.1006623390052,6.37503943134692,5.35755200461808,0,4,4.58496250072116,0,1,1,1,1.58496250072116,0,1,0,1.58496250072116,5.08746284125034,5.61470984411521,4.95419631038687,2.32192809488736,3.32192809488736,1,6.4093909361377,5.7279204545632,7.02236781302845,5.93073733756289,1.58496250072116,0,1
"hsa-miR-6507-3p",1.58496250072116,0,0,4.16992500144231,6.22881869049588,5.16992500144231,9.64205169292798,6.8073549220576,6.2667865406949,9.63662462054365,7.91886323727459,6.28540221886225,0,4.52356195605701,5,0,0,1.58496250072116,0,4.70043971814109,0,4.64385618977472,5.49185309632967,5.58496250072116,5.93073733756289,4.64385618977472,4.52356195605701,4.58496250072116,4.24792751344359,4.39231742277876,6.88264304936184,6.06608919045777,7.91288933622996,6.4093909361377,1,0,1
"hsa-miR-6507-5p",0,0,1.58496250072116,3.4594316186373,4.70043971814109,4.16992500144231,10.007027266894,6.32192809488736,5.85798099512757,8.55842071326866,5.95419631038687,4.85798099512757,0,4.8073549220576,5.20945336562895,0,0,0,0,4.4594316186373,1,9.25974326369078,10.3003525603282,10.2550285698187,9.98299357469431,7.20945336562895,5.4262647547021,4.64385618977472,4.08746284125034,4.39231742277876,6.53915881110803,5.6724253419715,7.45121111183233,5.85798099512757,0,0,2.58496250072116
"hsa-miR-6508-3p",1.58496250072116,1,1,2.58496250072116,4.52356195605701,3.4594316186373,8.49984588708321,5.97727992349992,5.8073549220576,7.49185309632967,4.90689059560852,4.32192809488736,0,1,3.4594316186373,0,0,0,0,4,0,0,2.58496250072116,3.32192809488736,3.32192809488736,3.4594316186373,3.32192809488736,4.08746284125034,4.39231742277876,1.58496250072116,7.98868468677217,6.8073549220576,8.97441458980553,7.16992500144231,1.58496250072116,0,2.32192809488736
"hsa-miR-6508-5p",1,0,1.58496250072116,2,4.08746284125034,2.58496250072116,7.91886323727459,3.8073549220576,4.32192809488736,9.40726776424473,6.4093909361377,4.4594316186373,0,1,2.32192809488736,0,0,0,0,2.32192809488736,0,0,1.58496250072116,3,4.32192809488736,5.35755200461808,5.08746284125034,1.58496250072116,3.16992500144231,0,6.75488750216347,5.39231742277876,6.58496250072116,5.6724253419715,1,0,2
"hsa-miR-6509-3p",1,0,1.58496250072116,2.58496250072116,3.58496250072116,2.58496250072116,12.0185479418717,6.02236781302845,5.32192809488736,8.06608919045777,5.95419631038687,4.8073549220576,0,3,3.4594316186373,0,0,0,1.58496250072116,3.4594316186373,1,1,0,1.58496250072116,4.70043971814109,5.52356195605701,4.39231742277876,2.32192809488736,2.32192809488736,0,6.12928301694497,5.20945336562895,6.70043971814109,5.28540221886225,1,0,2.58496250072116
"hsa-miR-6509-5p",1,0,1.58496250072116,7.21916852046216,8.5274770060604,7.61470984411521,12.1189410727235,8.6582114827518,7.74819284958946,8.95419631038687,7.45121111183233,6.93073733756289,0,3,3.4594316186373,0,0,0,1.58496250072116,3.4594316186373,1,1,1,2.32192809488736,4.70043971814109,5.52356195605701,4.39231742277876,2.32192809488736,2,0,5.8073549220576,4.75488750216347,6.65821148275179,5.08746284125034,0,0,2.8073549220576
"hsa-miR-651",1.58496250072116,0,0,2.32192809488736,3.32192809488736,1,8.5274770060604,4,3.90689059560852,8.61102479730735,6.44294349584873,5.28540221886225,0,0,3.32192809488736,0,0,1,0,1.58496250072116,0,1,2.8073549220576,1.58496250072116,3,3.8073549220576,3.32192809488736,2.32192809488736,2.8073549220576,1.58496250072116,7.15987133677839,6.39231742277876,7.96578428466209,6.28540221886225,1,0,2
"hsa-miR-6510-3p",0,2,0,2.32192809488736,5.6724253419715,3.16992500144231,10.2491134527137,6.4594316186373,5.55458885167764,8.60362634498619,6.68650052718322,5.52356195605701,0,1,2.58496250072116,0,0,0,0,0,1,0,1,2,5,5.70043971814109,5.24792751344359,1.58496250072116,3.58496250072116,0,8.25738784269265,7.4262647547021,8.74819284958946,6.95419631038687,0,0,2.58496250072116
"hsa-miR-6510-5p",1.58496250072116,1.58496250072116,1.58496250072116,3,4.70043971814109,5.24792751344359,10.8978454560055,5.88264304936184,5.16992500144231,9.84392105128904,7.13955135239879,6.2667865406949,0,1,2.8073549220576,0,0,0,1,2.58496250072116,1,1,0,1.58496250072116,4.24792751344359,3.90689059560852,3.90689059560852,0,3,1,5.08746284125034,4.90689059560852,5.52356195605701,4.85798099512757,1.58496250072116,0,1.58496250072116
"hsa-miR-6511a-3p",1.58496250072116,0,0,3.58496250072116,5.28540221886225,4.08746284125034,10.6899979714194,5.8073549220576,4.75488750216347,8.38370429247405,5.35755200461808,4.24792751344359,0,3.32192809488736,3.16992500144231,0,0,0,0,3,0,2.8073549220576,1,3.16992500144231,5.04439411935845,5.49185309632967,5.7279204545632,1,2,0,8.47167521439204,7.82654848729092,9.54882190845875,8.56224242422107,0,0,2.58496250072116
"hsa-miR-6511a-5p",1.58496250072116,1,1.58496250072116,2.8073549220576,5,1.58496250072116,10.1649069266757,5.28540221886225,4.24792751344359,10.0701209444768,7.4178525148859,6.5077946401987,0,0,3.8073549220576,0,0,0,0,4.75488750216347,1.58496250072116,1,1,1,3.90689059560852,4.16992500144231,4.32192809488736,0,2.58496250072116,0,7.68650052718322,6.96578428466209,8.08214904135387,6.4594316186373,1,0,2
"hsa-miR-6511b-3p",1,1.58496250072116,1,3.70043971814109,5.64385618977472,3.90689059560852,12.2100624832402,6.32192809488736,5.4262647547021,9,6,4.90689059560852,1,5.49185309632967,3.70043971814109,0,0,0,0,2.58496250072116,0,1,2.58496250072116,2.58496250072116,5.4594316186373,5.4594316186373,6.32192809488736,1.58496250072116,2.8073549220576,0,6.33985000288462,5.88264304936184,6.76818432477693,4.90689059560852,1,0,1
"hsa-miR-6511b-5p",1.58496250072116,1,1,2.58496250072116,5.20945336562895,2.58496250072116,10.1873520732005,5.55458885167764,4.85798099512757,9.97727992349992,7.36632221424582,6.20945336562895,1,2.8073549220576,3.4594316186373,0,0,0,0,5,1.58496250072116,3.8073549220576,6.76818432477693,7.18982455888002,7.99435343685886,6.6724253419715,5.8073549220576,5.32192809488736,4.64385618977472,3.70043971814109,7.75488750216347,7.04439411935845,8.1548181090521,6.4757334309664,2,1,3.8073549220576
"hsa-miR-6512-3p",1,0,0,2.32192809488736,3.4594316186373,1.58496250072116,11.2100624832402,5.7279204545632,4,8.21431912080077,5.4594316186373,4.58496250072116,0,2.32192809488736,2.32192809488736,0,0,0,0,3,1,1,0,2.8073549220576,3,2,3.8073549220576,1,2.8073549220576,0,11.120237877342,9.78626962764847,11.7948219733312,10.0251395622785,1,1,1.58496250072116
"hsa-miR-6512-5p",1,1,1.58496250072116,2.8073549220576,4.39231742277876,2,9.63117705570398,5.16992500144231,4.08746284125034,8.18982455888002,5.88264304936184,5.04439411935845,0,0,4.08746284125034,0,0,0,0,3.16992500144231,0,1,1.58496250072116,2.32192809488736,3.90689059560852,3.58496250072116,4.16992500144231,1,3.16992500144231,0,8.41362792902417,7.55458885167764,8.89784545600551,7.25738784269265,0,0,1.58496250072116
"hsa-miR-6513-3p",1,1,0,3.58496250072116,4.8073549220576,4.32192809488736,9.45738087907253,6.18982455888002,5.32192809488736,7.49984588708321,4.4594316186373,4.08746284125034,0,2.58496250072116,3.70043971814109,0,0,0,1,1,0,2.32192809488736,0,3.32192809488736,3.90689059560852,4,2.8073549220576,0,3.16992500144231,1,6.39231742277876,5.4594316186373,6.79441586635011,5.4262647547021,0,0,0
"hsa-miR-6513-5p",2.32192809488736,1,0,3,4.85798099512757,3.32192809488736,9.15734693536284,5.83289001416474,4.70043971814109,8.49984588708321,6.18982455888002,4.70043971814109,0,2,3.8073549220576,1,0,0,0,2.58496250072116,0,0,4.24792751344359,6,3.32192809488736,3.16992500144231,6.14974711950468,3.32192809488736,2.32192809488736,1,8.62205181945638,8.08214904135387,9.01680828768655,7.4757334309664,1,0,1
"hsa-miR-6514-3p",0,1,1,3.4594316186373,5.32192809488736,3.16992500144231,8.97727992349992,5.16992500144231,3.70043971814109,8.30833903013941,5.64385618977472,5.49185309632967,0,1,1.58496250072116,0,0,0,1,1.58496250072116,0,1,1.58496250072116,2.32192809488736,3.4594316186373,3,3.4594316186373,1,2.32192809488736,1,6.53915881110803,5.93073733756289,7.44294349584873,5.58496250072116,1.58496250072116,0,1
"hsa-miR-6514-5p",2,1.58496250072116,2.32192809488736,4.58496250072116,5.49185309632967,4.24792751344359,10.1241213118292,5.88264304936184,5.58496250072116,8.65105169117893,6.28540221886225,4.85798099512757,0,4.16992500144231,4.4594316186373,1.58496250072116,1,0,1.58496250072116,3.58496250072116,1,0,2.8073549220576,2.58496250072116,5.28540221886225,4.85798099512757,4,1.58496250072116,3.70043971814109,1.58496250072116,7.61470984411521,6.59991284218713,8.03342300153745,6.62935662007961,2,1.58496250072116,2
"hsa-miR-6515-3p",1.58496250072116,0,0,3.16992500144231,4.70043971814109,2.8073549220576,9.77478705960117,4.75488750216347,4.16992500144231,9.69348695749933,7.10852445677817,6.62935662007961,1,0,4.8073549220576,0,0,0,1,3.16992500144231,1,0,1,2,3,4.4594316186373,4.08746284125034,0,1.58496250072116,0,9.25974326369078,8.49984588708321,9.64385618977473,7.876516946565,1,1,1
"hsa-miR-6515-5p",2,1.58496250072116,2,4.58496250072116,5.8073549220576,4.32192809488736,10.4419067045422,5.58496250072116,3.8073549220576,7.876516946565,4.8073549220576,4.24792751344359,0,6.90689059560852,5.35755200461808,0,0,1,1,3.4594316186373,1,3.16992500144231,2.32192809488736,3.58496250072116,4.24792751344359,4.08746284125034,4.39231742277876,0,2,0,6.3037807481771,5.75488750216347,7.31288295528436,6.08746284125034,2,0,1.58496250072116
"hsa-miR-652-3p",0,1,0,2.58496250072116,4.32192809488736,3.16992500144231,10.6183855022586,5.6724253419715,4.90689059560852,10.9722618487333,7.5077946401987,6.18982455888002,0,2.32192809488736,1,0,1,0,0,2,0,0,1.58496250072116,2,4.24792751344359,4.85798099512757,3,1,2.8073549220576,1,7.74819284958946,7.12928301694497,8.10328780841202,7.12928301694497,1,0,0
"hsa-miR-652-5p",1,0,0,3.16992500144231,5.85798099512757,4.75488750216347,11.2149261879424,6.88264304936184,6.32192809488736,11.211888294546,8.01122725542325,6.76818432477693,0,2.32192809488736,3.58496250072116,0,0,0,1,2.32192809488736,0,1.58496250072116,1.58496250072116,2.32192809488736,3.90689059560852,4.52356195605701,4.16992500144231,3.4594316186373,4.32192809488736,1.58496250072116,12.7644569636199,12.1808415655667,12.175237650291,10.6275338844728,0,1,3.70043971814109
"hsa-miR-653",0,1,0,3.16992500144231,2.32192809488736,3.16992500144231,7.76818432477693,4.75488750216347,4.52356195605701,7.14974711950468,4.16992500144231,3.90689059560852,0,0,1,0,0,0,0,1,1,0,1,1,1.58496250072116,2.32192809488736,2.32192809488736,0,2,0,6.61470984411521,5.93073733756289,7.97154355395077,6.20945336562895,1.58496250072116,0,0
"hsa-miR-654-3p",1.58496250072116,2.8073549220576,2.32192809488736,2.8073549220576,4.58496250072116,2.32192809488736,10.0084286220706,5.4594316186373,3.90689059560852,7.90086680798075,4.95419631038687,4.08746284125034,0,4.8073549220576,3.4594316186373,1,1,0,2.58496250072116,3.70043971814109,1.58496250072116,2.32192809488736,2.58496250072116,3,4.08746284125034,5.04439411935845,5,1.58496250072116,2.58496250072116,0,8.00562454919388,7.11894107272351,10.1059085085712,8.48784003382305,1.58496250072116,1.58496250072116,2.32192809488736
