"","GSM3597761","GSM3597762","GSM3597763","GSM3597764","GSM3597765","GSM3597766","GSM3597767","GSM3597768","GSM3597769","GSM3597770","GSM3597771","GSM3597772","GSM3597773","GSM3597774","GSM3597775","GSM3597776","GSM3597777","GSM3597778","GSM3597779","GSM3597780","GSM3597781","GSM3597782"
"hsa-miR-5681a",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5681b",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5682",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5683",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5684",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5685",-5.868042,-6.4691525,0,0,0,-0.9028611,-3.129952,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5686",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5687",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5688",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5689",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-569",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5690",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5691",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5692a",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5692b",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5692c",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5693",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5694",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5695",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5696",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5697",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5698",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5699",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-570-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5700",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5701",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5702",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5703",2.7040215,2.408156,0,7.785165,9.386505,3.9971924,5.8330126,0,0,0,0,0,10.401085,0,0,5.7134156,10.454718,12.170416,8.511211,0,0,0
"hsa-miR-5704",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5705",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5706",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5707",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5708",-5.868042,-6.4691525,0,0,0,-8.416856,-3.3245044,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-571",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-572",1.6363239,2.9591317,0,8.487894,5.1132545,1.6779761,0.4499812,0,0,0,0,0,7.4367614,0,0,1.0308528,8.071703,7.153886,5.4864182,0,0,0
"hsa-miR-573",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5739",6.5015717,6.4566965,0,9.752569,9.72606,4.387374,3.2546988,0,0,0,0,5.6964054,10.259548,0,0,4.594135,10.270445,9.002207,9.756853,10.496878,0,0
"hsa-miR-574-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.8926725,0,0,0,0,0,0,0,0,0.7087469,0,4.7646537,4.3550377,0,0,0
"hsa-miR-574-5p",4.797184,2.0111408,0,0,7.735852,5.0563374,2.3435898,0,0,0,0,0,0,0,0,4.71732,5.196552,4.396954,0,7.626926,0,0
"hsa-miR-575",2.8606029,4.014356,0,9.009266,0,2.1434326,3.9465551,0,0,0,0,5.3784246,7.970675,0,0,0.48366833,7.607959,5.5866594,0,0,0,0
"hsa-miR-576-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-576-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-577",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-578",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-5787",8.256175,6.412717,0,10.0794325,9.700781,4.8040104,5.5564365,0,0,0,0,0,10.2610855,0,0,4.9844785,11.518782,10.496698,9.833461,9.519531,0,0
"hsa-miR-579",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-580",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-581",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-582-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-582-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-583",-5.868042,-6.4691525,0,0,0,-8.416856,-1.2125521,0,0,0,0,0,0,0,0,-3.0786877,0,0,0,0,0,0
"hsa-miR-584-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-584-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-0.32975245,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-585",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-586",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-587",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-588",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-589-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-589-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-590-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-590-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-0.30074167,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-591",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-592",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-593-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-593-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-595",-1.2989885,-0.26372886,0,0,0,1.5603056,-1.6314735,0,0,0,0,0,0,0,0,1.584405,0,3.9817247,0,4.4855685,0,0
"hsa-miR-596",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-597",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-598",-5.868042,-6.4691525,0,0,0,-8.416856,-2.9479074,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-599",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-600",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-601",2.5047865,2.0276227,0,5.9880123,0,0.055947304,-1.4841471,0,0,0,0,0,3.3526173,0,0,-1.3432858,0,0,0,5.591431,0,0
"hsa-miR-602",0.30580306,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-603",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-604",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-605",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-606",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6068",3.260898,4.294086,0,9.77432,7.3820705,3.4366093,2.2924976,0,0,0,0,0,9.150005,0,0,2.38343,9.753046,9.1397,7.4276996,5.5963745,0,0
"hsa-miR-6069",1.3036952,0.35035348,0,0,0,-1.567143,-3.9258337,0,0,0,6.523358,6.098672,0,0,0,-8.259018,0,0,0,5.474764,5.8244624,6.3993196
"hsa-miR-607",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6070",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6071",-5.868042,-6.4691525,0,0,0,-8.416856,-1.485198,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6072",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6073",-5.868042,-6.4691525,0,0,0,-8.416856,-0.048538208,0,0,0,0,0,0,0,0,0.03598833,0,0,0,0,0,0
"hsa-miR-6074",-5.868042,-6.4691525,0,0,0,-8.416856,-3.8028207,0,0,0,0,0,0,0,0,-2.574455,0,0,0,0,0,0
"hsa-miR-6075",-5.868042,-6.4691525,0,0,0,-2.6326766,-2.1546974,0,0,0,0,0,0,0,0,-8.259018,0,5.7199993,0,0,0,0
"hsa-miR-6076",2.8859935,3.85492,0,4.56676,7.000109,1.9377332,0.31776237,0,0,0,0,0,6.815132,0,0,0.9507446,8.067896,5.68522,6.624592,8.117722,0,0
"hsa-miR-6077",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6078",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6079",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-608",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6080",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6081",-5.868042,-6.4691525,0,0,0,-8.416856,-3.4995236,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6082",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6083",-5.868042,-6.4691525,0,0,0,-0.22047043,-2.9133906,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6084",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6085",6.9112425,6.62008,0,10.524891,8.840652,4.5318193,1.9084625,0,0,0,0,6.4192486,9.904619,0,0,2.7466831,9.981163,7.7265587,8.489519,9.97194,0,0
"hsa-miR-6086",3.0367007,2.1403441,0,4.4837127,0,1.231216,0.5656376,0,0,0,0,0,4.9030285,0,0,-0.026213646,0,4.458946,0,6.8286657,0,0
"hsa-miR-6087",9.586311,8.54037,7.362292,12.170729,11.836701,7.531454,6.671854,0,4.4431686,0,0,7.2620907,12.2534075,0,0,5.8470063,15.523359,11.640597,10.935072,12.620277,0,0
"hsa-miR-6088",10.078827,9.217524,7.927914,11.754019,12.229567,7.319908,5.2824936,0,4.7471724,0,0,6.4665146,12.039539,0,4.378768,4.8889194,13.006503,10.211003,11.40816,13.849793,0,0
"hsa-miR-6089",10.567402,10.209695,9.561885,11.81596,14.078381,9.509249,6.5174513,0,7.345617,0,0,7.8824167,14.016436,0,7.8014836,7.2244573,15.601733,13.63832,13.641235,13.687058,0,0
"hsa-miR-609",-5.868042,-1.0498025,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6090",11.8243885,10.299257,9.805248,11.858494,14.408137,9.238921,4.850396,0,6.407031,0,5.713047,8.799777,14.404756,0,8.571252,5.724397,16.202686,11.690587,13.713613,14.900361,0,3.977518
"hsa-miR-610",-5.868042,-6.4691525,0,4.3806367,0,-2.393321,-2.8130379,0,0,0,0,0,0,0,0,-1.4720366,0,0,0,0,0,0
"hsa-miR-611",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-612",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6124",7.369339,6.4792547,0,9.934988,9.684132,5.1142025,3.6787472,0,0,0,0,3.321928,8.952325,0,0,3.3541827,9.940483,7.462744,7.8581553,10.83676,0,0
"hsa-miR-6125",8.400979,8.823959,7.939391,10.546425,11.65392,6.562641,5.070403,0,5.7458477,0,0,6.324897,12.436056,0,0,5.133736,13.193138,12.281939,12.270488,12.09842,0,0
"hsa-miR-6126",2.6709661,2.4115067,0,5.6488533,5.068976,2.5869875,1.6180086,0,0,0,0,0,5.3950043,0,0,0.3261776,7.191573,7.1264453,4.994068,5.284325,0,0
"hsa-miR-6127",4.9144444,5.73246,0,9.604525,8.769021,6.989293,4.096405,0,0,0,0,0,7.847715,0,0,2.2570696,10.319972,7.383838,7.620833,8.397396,0,0
"hsa-miR-6128",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6129",-5.868042,-6.4691525,0,0,0,-1.9588332,-0.7614856,0,0,0,0,0,0,0,0,-1.9694238,0,0,0,0,0,0
"hsa-miR-613",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6130",-5.868042,-6.4691525,0,0,0,0.6181383,-10.845523,0,0,0,0,0,0,0,0,-0.04096365,0,0,0,0,0,0
"hsa-miR-6131",-5.868042,-6.4691525,0,0,0,-0.629025,0.083622456,0,0,0,0,0,0,0,0,-1.3115942,0,0,0,0,0,0
"hsa-miR-6132",-5.868042,-6.4691525,0,0,0,-2.4325514,1.8317957,0,0,0,0,0,0,0,0,-2.6608946,0,0,0,0,0,0
"hsa-miR-6133",0.58638215,1.5997281,0,0,0,0.45295095,-1.9055676,0,0,0,0,0,0,0,0,-2.6193752,0,0,0,0,0,0
"hsa-miR-6134",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-614",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-615-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-6.041056,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-615-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-616-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-616-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6165",6.642477,7.6186256,5.5448837,9.819084,10.195417,4.748229,1.9903412,0,0,0,0,5.5127354,9.737127,0,0,3.0282035,10.427635,7.322111,9.469153,11.863636,0,0
"hsa-miR-617",-5.868042,-6.4691525,0,0,0,-8.416856,-4.170657,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-618",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-619",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-620",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-621",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-622",-5.868042,-6.4691525,0,0,0,-8.416856,-0.41550922,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-623",-5.868042,-6.4691525,0,0,0,-0.8185725,-1.64957,0,0,0,0,0,0,0,0,-0.21566916,0,6.209184,4.6496153,3.865028,0,0
"hsa-miR-624-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-624-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.0350828,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-625-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-625-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-626",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-627",-5.868042,-6.4691525,0,0,0,-8.416856,-4.01541,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-628-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-628-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-629-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.34261,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-629-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-1.0623326,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-630",3.2232451,2.9270482,0,8.040394,9.600097,4.4678164,6.339843,0,0,0,0,0,10.879543,0,0,6.331919,10.968376,12.47404,8.797966,0,0,0
"hsa-miR-631",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-632",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-633",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-634",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-635",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-636",-5.868042,-6.4691525,0,0,0,-1.0893373,-2.629262,0,0,0,0,0,0,0,0,0.45828104,0,7.404248,0,0,0,0
"hsa-miR-637",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-638",7.696951,7.3764277,5.156433,11.0975065,10.179138,5.960478,4.614524,0,0,0,0,5.1871977,10.879524,0,0,4.338938,12.006957,10.3876295,9.74775,10.231411,0,0
"hsa-miR-639",-5.868042,-6.4691525,0,0,0,-8.416856,-6.4417915,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-640",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-641",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-642a-3p",9.594911,9.690404,8.19367,14.100912,11.820506,7.4532194,5.7164755,0,0,0,3.363171,9.405656,12.058239,0,0,5.6116214,12.195212,9.4644985,10.579569,12.688312,0,0
"hsa-miR-642a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-642b-3p",6.851261,6.9983606,0,10.863035,8.712898,4.453326,2.961729,0,0,0,0,5.269276,8.616335,0,0,2.6128435,9.13427,6.4237847,7.019066,9.770621,0,0
"hsa-miR-642b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-643",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-644a",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-645",-5.868042,-6.4691525,0,0,0,-8.416856,-4.004725,0,0,0,0,0,0,0,0,-1.4975708,0,0,0,0,0,0
"hsa-miR-646",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-647",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-648",-5.868042,-6.4691525,0,0,0,-8.416856,-3.4546404,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-649",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6499-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6499-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-650",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6500-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6500-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.466559,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6501-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6501-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6502-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-6502-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
