"","GSM2445880","GSM2445881","GSM2445882","GSM2445883","GSM2445884","GSM2445885","GSM2445886","GSM2445887","GSM2445888","GSM2445889","GSM2445890","GSM2445891","GSM2445892","GSM2445893","GSM2445894","GSM2445895","GSM2445896","GSM2445897","GSM2445898","GSM2445899","GSM2445900","GSM2445901","GSM2445902","GSM2445903","GSM2445904","GSM2445905","GSM2445906","GSM2445907","GSM2445908","GSM2445909","GSM2445910","GSM2445911","GSM2445912","GSM2445913","GSM2445914","GSM2445915","GSM2445916","GSM2445917","GSM2445918","GSM2445919","GSM2445920"
"hsa-miR-155-5p",2.82578562746479,2.73768676140986,2.41142624572647,2.40871186102943,2.50589092972996,2.29278174922785,2.4594316186373,2.43295940727611,2.46205231879643,2.52356195605701,2.4931349223055,2.4905701304462,2.34482849699744,2.40599235967584,2.54843662469604,2.59693514238723,2.46205231879643,2.52105073690096,2.39506279951758,2.40599235967584,2.18903382439002,2.36737106564853,2.4931349223055,2.44360665147561,2.50080205305716,2.4032677223393,2.49569516262407,2.64846544302731,2.43295940727611,2.68929916053589,2.46466826700344,2.76553474636298,2.26002565596146,2.50842865253186,2.5385381636298,2.43028527297778,2.35614381022528,2.66448284036468,2.47248777146274,2.47508488294878,2.52356195605701
"hsa-miR-199a-5p",2.98913900736823,2.8094144442359,3.14567745519564,2.44095219802964,2.36457243229586,2.37016428054021,2.4276061727819,2.4032677223393,2.54843662469604,2.5385381636298,2.49825086752783,2.55336050333533,2.47508488294878,2.53356334821451,2.22342254993494,2.51096191927738,2.33342373372519,2.54349588342577,2.61588707391606,2.51349074558812,2.32481060342048,2.48026512205446,2.5033487351675,2.19534759832222,2.35895882583233,2.48542682717024,2.26303440583379,2.46466826700344,2.32768736417605,2.43028527297778,2.58496250072116,2.49825086752783,2.31903981556254,2.41953889151378,2.44625622988956,2.38956681176273,2.30742852519225,2.4905701304462,2.37573453858316,2.37295209791183,2.36737106564853
"hsa-miR-92b-5p",2.35614381022528,2.45154083301783,2.45680614923047,2.37016428054021,2.52606881166759,2.59693514238723,2.56559717585422,2.66902676550963,2.43295940727611,2.45154083301783,2.57773093149008,2.46727948045998,2.53356334821451,2.46205231879643,2.52356195605701,2.41142624572647,2.4032677223393,2.45154083301783,2.44890095114513,2.37295209791183,2.75488750216347,2.48542682717024,2.38681094647222,2.46727948045998,2.30742852519225,2.46205231879643,2.68032435684402,2.54349588342577,2.51853513898218,2.54349588342577,2.47508488294878,2.4276061727819,2.48800077083407,2.43562859405209,2.42223300068305,2.47767732756531,2.40053792958373,2.3305584000308,2.56071495447448,2.35895882583233,2.37573453858316
"hsa-miR-23a-3p",2.94860084749336,2.88362081628567,3.08915913191124,2.47767732756531,2.41683974191283,2.39506279951758,2.47508488294878,2.4594316186373,2.4931349223055,2.29572302453997,2.41683974191283,2.33913738491959,2.44890095114513,2.36737106564853,2.35895882583233,2.41953889151378,2.49825086752783,2.52356195605701,2.46205231879643,2.47248777146274,2.37573453858316,2.53106949272595,2.32481060342048,2.44360665147561,2.53106949272595,2.22032995487956,2.28983446517751,2.37295209791183,2.4032677223393,2.53106949272595,2.52105073690096,2.46727948045998,2.38681094647222,2.40599235967584,2.44625622988956,2.36457243229586,2.38956681176273,2.44095219802964,2.3533232911629,2.23266075679027,2.5033487351675
"hsa-miR-339-5p",2.68257329734758,2.66902676550963,2.47767732756531,2.54349588342577,2.45154083301783,2.4905701304462,2.01435529297707,2.46727948045998,2.44360665147561,2.53106949272595,2.67807190511264,2.37851162325373,2.46205231879643,2.39506279951758,2.48026512205446,2.42492208821069,2.58014548442338,2.46466826700344,2.44625622988956,2.40053792958373,2.29278174922785,2.43829285157915,2.47767732756531,2.60407132366886,2.37295209791183,2.41413553298445,2.40053792958373,2.46466826700344,2.36737106564853,2.58976348698498,2.53605290024021,2.70265754339091,2.27798474729977,2.3533232911629,2.44625622988956,2.43562859405209,2.41413553298445,2.49825086752783,2.40053792958373,2.41683974191283,2.53356334821451
"hsa-miR-182-5p",2.62058641045188,2.4276061727819,2.39780296186249,2.48542682717024,2.48542682717024,2.55581615506164,2.36176835941915,2.64385618977472,2.47508488294878,2.25701061820602,2.56315813040281,2.45154083301783,2.52356195605701,2.28983446517751,2.46466826700344,2.46466826700344,2.56559717585422,2.41953889151378,2.43295940727611,2.31903981556254,2.48542682717024,2.50080205305716,2.31034012061215,2.38404980679516,2.48284828306847,2.24792751344359,2.54596836910529,2.50589092972996,2.63459326844576,2.41683974191283,2.44360665147561,2.58496250072116,2.59931779369823,2.36457243229586,2.65764000520782,2.53356334821451,2.31324585178756,2.39780296186249,2.41953889151378,2.22342254993494,2.33342373372519
"hsa-miR-188-5p",2.30158764660319,2.4276061727819,2.50589092972996,2.51601514700366,2.4594316186373,2.62058641045188,2.4276061727819,2.37016428054021,2.50842865253186,2.50080205305716,2.4594316186373,2.4931349223055,2.60169651648096,2.27202318906105,2.30742852519225,2.16027483140859,2.38956681176273,2.43562859405209,2.63226821549951,2.43295940727611,2.4276061727819,2.56071495447448,2.44625622988956,2.4276061727819,2.50842865253186,2.38128337250378,2.52356195605701,2.41413553298445,2.46205231879643,2.40599235967584,2.42492208821069,2.5033487351675,2.46466826700344,2.4276061727819,2.38956681176273,2.48026512205446,2.52105073690096,2.32481060342048,2.42223300068305,2.33628338786443,2.43562859405209
"hsa-miR-708-5p",2.57773093149008,2.60644222813161,2.38681094647222,2.48026512205446,2.38404980679516,2.41953889151378,2.48026512205446,2.34766565630097,2.45680614923047,2.45680614923047,2.32481060342048,2.41413553298445,2.44360665147561,2.37851162325373,2.32768736417605,2.5033487351675,2.46205231879643,2.51349074558812,2.36176835941915,2.43028527297778,2.07724299893246,2.47508488294878,2.61823865559545,2.50080205305716,2.48542682717024,2.39780296186249,2.32768736417605,2.38681094647222,2.28392177230762,2.49825086752783,2.42492208821069,2.58014548442338,2.38128337250378,2.47767732756531,2.55336050333533,2.37851162325373,2.35049724708413,2.53605290024021,2.33628338786443,2.52857131887076,2.48542682717024
"hsa-miR-28-3p",3.14241343787374,3.01613970265525,3.34198574722862,2.33628338786443,2.44625622988956,1.82781902461732,2.18903382439002,2.41413553298445,2.37851162325373,2.37573453858316,2.5385381636298,2.27500704749987,2.38681094647222,2.3533232911629,2.43295940727611,2.36176835941915,2.50842865253186,2.38128337250378,2.36737106564853,2.36176835941915,2.4594316186373,2.50080205305716,2.32481060342048,2.31034012061215,2.28983446517751,2.05658352836637,2.40053792958373,2.46466826700344,2.32192809488736,2.45680614923047,2.39506279951758,2.34766565630097,2.33342373372519,2.25398926623079,2.28688114778816,2.37016428054021,2.38128337250378,2.29278174922785,2.37016428054021,2.18903382439002,2.31324585178756
"hsa-miR-17-5p",2.96162332828694,2.87578006306849,2.87970576628229,2.56315813040281,2.30158764660319,2.14404636961671,2.28095631383106,2.26603689399532,2.53106949272595,2.4594316186373,2.46727948045998,2.44360665147561,2.28392177230762,2.51349074558812,2.17312743348066,2.67129337248158,2.58014548442338,2.57531233068744,2.18269229751619,2.52356195605701,2.0071955014042,2.12101540096137,2.40599235967584,2.40053792958373,2.53106949272595,2.43295940727611,2.19849415363908,2.38681094647222,2.41683974191283,2.34766565630097,2.50589092972996,2.38681094647222,2.16671544496642,2.40871186102943,2.52857131887076,2.34198574722862,2.17312743348066,2.61353165291793,2.3305584000308,2.41683974191283,2.36737106564853
"hsa-miR-194-5p",2.37016428054021,2.55090066464752,2.51096191927738,2.4032677223393,2.49569516262407,2.37016428054021,2.4594316186373,2.41413553298445,2.48026512205446,2.43829285157915,2.37573453858316,2.38681094647222,2.26303440583379,2.3533232911629,2.39506279951758,2.53106949272595,2.41683974191283,2.42492208821069,2.39506279951758,2.49825086752783,2.33342373372519,2.54349588342577,2.41953889151378,2.48026512205446,2.47248777146274,2.27202318906105,2.32768736417605,2.49569516262407,2.56071495447448,2.45680614923047,2.36176835941915,2.45680614923047,2.37573453858316,2.31034012061215,2.51601514700366,2.49569516262407,2.36176835941915,2.4905701304462,2.34198574722862,2.34766565630097,2.42223300068305
"hsa-miR-337-5p",2.19534759832222,2.39780296186249,2.46988597627446,2.35614381022528,2.50589092972996,2.57046293102604,2.28095631383106,2.44890095114513,2.44360665147561,2.36737106564853,2.4594316186373,2.40599235967584,2.4905701304462,2.01077983875324,2.38404980679516,2.31034012061215,2.46727948045998,2.26303440583379,2.4931349223055,2.43295940727611,2.42223300068305,2.58255600301406,2.40599235967584,2.50080205305716,2.50080205305716,2.3305584000308,2.36176835941915,2.45154083301783,2.50842865253186,2.56315813040281,2.46466826700344,2.5033487351675,2.44360665147561,2.3533232911629,2.37295209791183,2.4905701304462,2.49569516262407,2.18586654531133,2.31614574229336,2.42492208821069,2.43562859405209
"hsa-miR-135a-5p",2.46466826700344,2.37573453858316,2.41413553298445,2.37016428054021,2.36457243229586,2.34198574722862,2.52606881166759,2.44095219802964,2.47508488294878,2.50589092972996,2.43829285157915,2.45154083301783,2.40871186102943,2.32481060342048,2.36737106564853,2.46466826700344,2.32481060342048,2.44095219802964,2.32481060342048,2.46466826700344,2.24488705912353,2.37573453858316,2.40053792958373,2.46205231879643,2.55336050333533,2.30451104180995,2.36176835941915,2.38681094647222,2.35614381022528,2.4541758931858,2.37016428054021,2.53605290024021,2.40599235967584,2.36457243229586,2.53356334821451,2.44625622988956,2.17312743348066,2.53605290024021,2.40871186102943,2.4032677223393,2.45680614923047
"hsa-miR-126-5p",3.30451104180995,3.13257684267001,3.34766565630097,2.36457243229586,2.38681094647222,2.34198574722862,2.35049724708413,2.37016428054021,2.32192809488736,2.14730669878029,2.37573453858316,2.36457243229586,2.27500704749987,1.88752527074159,2.4905701304462,2.19849415363908,2.41142624572647,2.28983446517751,2.27500704749987,2.45154083301783,1.89141918684608,2.51601514700366,2.21723071622067,2.47248777146274,2.35895882583233,1.99276843076892,2.4905701304462,2.50589092972996,2.20163386116965,2.36176835941915,2.53605290024021,2.40053792958373,2.4594316186373,2.08065766334523,2.55336050333533,2.58255600301406,2.28095631383106,2.29865831556452,2.22958792274065,2.01792190799726,2.01077983875324
"hsa-miR-143-5p",2.54843662469604,2.38404980679516,2.35895882583233,2.53356334821451,2.30158764660319,2.25701061820602,2.17312743348066,2.41413553298445,2.40871186102943,2.43829285157915,2.43829285157915,2.38681094647222,2.37851162325373,2.38404980679516,2.29278174922785,2.45154083301783,2.58496250072116,2.4931349223055,2.45680614923047,2.44625622988956,2.23572705983806,2.39231742277876,2.39231742277876,2.42492208821069,2.5385381636298,2.37573453858316,2.23266075679027,2.44095219802964,2.38404980679516,2.43829285157915,2.55090066464752,2.47767732756531,2.35614381022528,2.48542682717024,2.43028527297778,2.26002565596146,2.38956681176273,2.55090066464752,2.28983446517751,2.51853513898218,2.43562859405209
"hsa-miR-505-3p",2.5385381636298,2.47508488294878,2.37851162325373,2.43028527297778,2.40871186102943,2.19219416528334,2.41953889151378,2.4594316186373,2.39231742277876,2.44625622988956,2.43295940727611,2.30451104180995,2.26303440583379,2.28095631383106,2.40053792958373,2.53605290024021,2.41142624572647,2.48026512205446,2.40871186102943,2.56559717585422,1.98550043030488,2.45154083301783,2.46466826700344,2.37295209791183,2.4905701304462,2.39231742277876,2.38128337250378,2.50589092972996,2.38956681176273,2.52356195605701,2.54101915313356,2.46727948045998,2.35614381022528,2.35895882583233,2.47248777146274,2.39506279951758,2.22342254993494,2.44095219802964,2.24488705912353,2.3533232911629,2.24488705912353
"hsa-miR-187-5p",2.40053792958373,2.32481060342048,2.27202318906105,2.37851162325373,2.50589092972996,2.56315813040281,2.52105073690096,2.64385618977472,2.31324585178756,2.38128337250378,2.4594316186373,2.38681094647222,2.49569516262407,2.32481060342048,2.35895882583233,2.24792751344359,2.30742852519225,2.39231742277876,2.35049724708413,2.31324585178756,2.49825086752783,2.31614574229336,2.35049724708413,2.54596836910529,2.26303440583379,2.38681094647222,2.63923216324928,2.26603689399532,2.38404980679516,2.43562859405209,2.3533232911629,2.37016428054021,2.38681094647222,2.27798474729977,2.33342373372519,2.44625622988956,2.41413553298445,2.43028527297778,2.4594316186373,2.29865831556452,2.42223300068305
"hsa-miR-106b-5p",2.62293035092018,2.57288966842058,2.57288966842058,2.4032677223393,2.35895882583233,1.88362081628567,2.34198574722862,2.17951105027151,2.48800077083407,2.36737106564853,2.15055967657538,2.28392177230762,2.36176835941915,2.18586654531133,2.19534759832222,2.56803210477128,2.47248777146274,2.42492208821069,2.4541758931858,2.54349588342577,2.18903382439002,2.47508488294878,2.52857131887076,2.22342254993494,2.55581615506164,2.41953889151378,2.10097764772482,2.30451104180995,2.49569516262407,2.43829285157915,2.46988597627446,2.52356195605701,2.43295940727611,2.43562859405209,2.56803210477128,2.35614381022528,2.26903314645524,2.52857131887076,2.36457243229586,2.51096191927738,2.42223300068305
"hsa-miR-378f",2.36737106564853,2.51853513898218,2.42223300068305,2.47767732756531,2.36737106564853,2.19219416528334,2.09085343045111,2.15704371014558,2.44890095114513,2.35614381022528,2.36457243229586,2.35614381022528,2.40053792958373,2.48026512205446,2.48026512205446,2.43562859405209,2.4541758931858,2.39231742277876,2.37573453858316,2.37851162325373,2.22342254993494,2.41953889151378,2.40599235967584,2.43829285157915,2.44625622988956,2.41953889151378,2.16349873228288,2.49569516262407,2.48800077083407,2.54349588342577,2.44360665147561,2.53605290024021,2.39506279951758,2.37851162325373,2.26303440583379,2.4032677223393,2.46727948045998,2.29865831556452,2.34766565630097,2.44625622988956,2.43028527297778
"hsa-miR-378a-5p",2.50589092972996,2.37573453858316,2.46988597627446,2.43562859405209,2.26903314645524,2.47248777146274,2.23878685958712,2.114367024952,2.42492208821069,2.52105073690096,2.46727948045998,2.46205231879643,2.47508488294878,2.25398926623079,2.21412480535285,2.37573453858316,2.47767732756531,2.58014548442338,2.48284828306847,2.4594316186373,2.29278174922785,2.38404980679516,2.37016428054021,2.41413553298445,2.36737106564853,2.38128337250378,2.38128337250378,2.16671544496642,2.32192809488736,2.39231742277876,2.30451104180995,2.43829285157915,2.4541758931858,2.21412480535285,2.23572705983806,2.41953889151378,2.33913738491959,2.35614381022528,2.38681094647222,2.3305584000308,2.46727948045998
"hsa-miR-15a-5p",2.26303440583379,2.36737106564853,2.38956681176273,2.4905701304462,2.40871186102943,2.35614381022528,2.49569516262407,2.46727948045998,2.36176835941915,2.4032677223393,2.38404980679516,2.41413553298445,2.5033487351675,2.10433665981474,2.23266075679027,2.20789285164133,2.37573453858316,2.43562859405209,2.4032677223393,2.51349074558812,2.20163386116965,2.65535182861255,2.35614381022528,2.52105073690096,2.52105073690096,2.05658352836637,2.10097764772482,2.30451104180995,2.27500704749987,2.39506279951758,2.45154083301783,2.40053792958373,2.53605290024021,2.37016428054021,2.4594316186373,2.37851162325373,2.33628338786443,2.40871186102943,2.28688114778816,2.37295209791183,2.25701061820602
"hsa-miR-6516-3p",2.46466826700344,2.43295940727611,2.35614381022528,2.46727948045998,2.28688114778816,2.23572705983806,2.36176835941915,2.32192809488736,2.36176835941915,2.30158764660319,2.38404980679516,2.27500704749987,2.32481060342048,2.45680614923047,2.32768736417605,2.44095219802964,2.44890095114513,2.34766565630097,2.28095631383106,2.43829285157915,2.15055967657538,2.25701061820602,2.35614381022528,2.31034012061215,2.40599235967584,2.44360665147561,2.31614574229336,2.44095219802964,2.35614381022528,2.40871186102943,2.37851162325373,2.43295940727611,2.31034012061215,2.3305584000308,2.3533232911629,2.25096157353322,2.36176835941915,2.38681094647222,2.31324585178756,2.36176835941915,2.34198574722862
"hsa-miR-376a-3p",2.46727948045998,2.48800077083407,2.24792751344359,2.45154083301783,2.26903314645524,2.19219416528334,2.28095631383106,2.06004738366994,2.41953889151378,2.43295940727611,2.33628338786443,2.39231742277876,2.10433665981474,2.40599235967584,2.27500704749987,2.45680614923047,2.55826763405574,2.31903981556254,2.20789285164133,2.43295940727611,1.80322703643493,2.40599235967584,2.48542682717024,2.51349074558812,2.60407132366886,2.31903981556254,2.07724299893246,2.34198574722862,2.38404980679516,2.48284828306847,2.51096191927738,2.47767732756531,2.26002565596146,2.35895882583233,2.41413553298445,2.18586654531133,2.29278174922785,2.49825086752783,2.28983446517751,2.53106949272595,2.28095631383106
"hsa-miR-34b-3p",2.82578562746479,2.62760683812965,2.16027483140859,2.41953889151378,2.39780296186249,2.25701061820602,2.61823865559545,2.49825086752783,2.25096157353322,2.35049724708413,2.04614178164472,2.4276061727819,1.92219784839637,2.5385381636298,2.12763327972587,2.54596836910529,2.33342373372519,2.45154083301783,2.16349873228288,2.13422093976063,2.16671544496642,1.799087306074,2.63459326844576,2.39506279951758,2.31324585178756,2.47767732756531,2.1243281350022,2.10768786931437,2.16027483140859,2.42223300068305,2.05658352836637,2.56559717585422,1.98185265328974,2.29865831556452,2.5385381636298,2.26903314645524,2.24792751344359,2.73984810269933,2.4276061727819,2.55826763405574,2.46205231879643
"hsa-miR-30d-3p",2.39506279951758,2.35895882583233,2.56315813040281,2.35614381022528,2.33342373372519,2.37016428054021,2.41953889151378,2.28095631383106,2.48026512205446,2.42223300068305,2.24184018356467,2.41413553298445,2.43028527297778,2.28095631383106,2.38404980679516,2.24792751344359,2.35895882583233,2.43028527297778,2.46205231879643,2.38404980679516,2.36176835941915,2.40599235967584,2.37016428054021,2.39506279951758,2.5033487351675,2.37016428054021,2.10097764772482,2.46466826700344,2.22342254993494,2.29572302453997,2.09761079662642,2.32192809488736,2.34198574722862,2.36457243229586,2.34198574722862,2.40871186102943,2.34482849699744,2.31903981556254,2.3533232911629,2.30451104180995,2.29278174922785
"hsa-miR-541-5p",2.28688114778816,2.28688114778816,2.26603689399532,2.33628338786443,2.31903981556254,2.58496250072116,2.26603689399532,2.46727948045998,2.29278174922785,2.35614381022528,2.4594316186373,2.33913738491959,2.37851162325373,2.33913738491959,2.32768736417605,2.17312743348066,2.36737106564853,2.27202318906105,2.41683974191283,2.37851162325373,2.39780296186249,2.46988597627446,2.22650852980868,2.36457243229586,2.33913738491959,2.27202318906105,2.39231742277876,2.16671544496642,2.35614381022528,2.39231742277876,2.28392177230762,2.31324585178756,2.31903981556254,2.29865831556452,2.3533232911629,2.28688114778816,2.38956681176273,2.29278174922785,2.31034012061215,2.34198574722862,2.37573453858316
"hsa-miR-376b-3p",2.51349074558812,2.47508488294878,2.32768736417605,2.4032677223393,2.31614574229336,1.82781902461732,2.28095631383106,2.03210084316702,2.36176835941915,2.47767732756531,2.18269229751619,2.33913738491959,2.15704371014558,2.41683974191283,2.32768736417605,2.48542682717024,2.58014548442338,2.28095631383106,2.27500704749987,2.5033487351675,1.80322703643493,2.36176835941915,2.48284828306847,2.43295940727611,2.52105073690096,2.39231742277876,2.10097764772482,2.35614381022528,2.37851162325373,2.51349074558812,2.45680614923047,2.53605290024021,2.10097764772482,2.40871186102943,2.33342373372519,2.18586654531133,2.23266075679027,2.48026512205446,2.22650852980868,2.44625622988956,2.23266075679027
"hsa-miR-499b-3p",2.22342254993494,2.25096157353322,2.38956681176273,2.37016428054021,2.35049724708413,2.35614381022528,2.4276061727819,2.17951105027151,2.36737106564853,2.28095631383106,2.32481060342048,2.3305584000308,2.42223300068305,2.33913738491959,2.26903314645524,2.26903314645524,2.31614574229336,2.31324585178756,2.42492208821069,2.38956681176273,2.20163386116965,2.34482849699744,2.3305584000308,2.4594316186373,2.33913738491959,2.21101219348551,2.21723071622067,2.37295209791183,2.31324585178756,2.38681094647222,2.31614574229336,2.43295940727611,2.37016428054021,2.23878685958712,2.38956681176273,2.41953889151378,2.36176835941915,2.23878685958712,2.31903981556254,2.32192809488736,2.44360665147561
"hsa-miR-301a-5p",2.44890095114513,2.45154083301783,2.4541758931858,2.43028527297778,2.31903981556254,2.16992500144231,2.3305584000308,2.21723071622067,2.39231742277876,2.23878685958712,2.39231742277876,2.22958792274065,2.30742852519225,2.18586654531133,2.25096157353322,2.34766565630097,2.39780296186249,2.31324585178756,2.27500704749987,2.33913738491959,1.96347412397489,2.24488705912353,2.29278174922785,2.23572705983806,2.50842865253186,2.35614381022528,2.19849415363908,2.41413553298445,2.32768736417605,2.38681094647222,2.47508488294878,2.4276061727819,2.4276061727819,2.3305584000308,2.47248777146274,2.31324585178756,2.25398926623079,2.31324585178756,2.25701061820602,2.31034012061215,2.46727948045998
"hsa-miR-615-3p",2.41683974191283,2.32481060342048,2.0071955014042,2.48542682717024,2.45154083301783,2.65764000520782,2.55581615506164,2.56803210477128,2.37851162325373,2.29572302453997,2.29278174922785,2.3305584000308,2.47508488294878,2.24488705912353,2.32192809488736,2.13750352374994,1.60407132366886,2.34766565630097,2.16349873228288,2.35614381022528,2.37016428054021,1.76128527336162,2.31614574229336,2.48542682717024,2.21101219348551,2.39780296186249,2.55336050333533,2.24488705912353,2.33628338786443,1.9560566524124,2.26002565596146,2.19219416528334,2.21101219348551,2.37573453858316,2.38128337250378,2.46205231879643,2.38681094647222,2.26303440583379,2.45154083301783,2.41683974191283,2.43562859405209
"hsa-miR-6087",2.44095219802964,2.31614574229336,2.28983446517751,2.04614178164472,2.114367024952,2.68706068833989,2.50842865253186,2.60644222813161,2.20476675065461,2.20163386116965,2.80322703643493,2.26303440583379,2.59215800212536,2.12763327972587,2.4541758931858,1.94860084749336,2.42492208821069,2.48284828306847,2.22342254993494,2.24792751344359,2.4032677223393,2.31614574229336,1.9297909977186,2.29572302453997,2.17312743348066,2.16027483140859,2.72027846523333,2.50589092972996,2.13750352374994,2.48284828306847,2.54101915313356,1.93734439215023,2.40053792958373,2.30451104180995,2.50589092972996,2.58496250072116,1.8073549220576,1.91838623444635,2.22032995487956,1.7311832415722,2.28095631383106
"hsa-miR-744-3p",2.74631276642546,2.62527048937469,2.31614574229336,2.26002565596146,2.23572705983806,1.88362081628567,2.20789285164133,2.35895882583233,2.29278174922785,2.37573453858316,2.0703893278914,2.28392177230762,2.08746284125034,2.63226821549951,2.02856915219677,2.51601514700366,2.39780296186249,2.41413553298445,2.29865831556452,2.28688114778816,1.98550043030488,2.02502879449152,2.56071495447448,2.23572705983806,2.40053792958373,2.38681094647222,2.16349873228288,2.16671544496642,2.09761079662642,2.44625622988956,2.27202318906105,2.56559717585422,1.89141918684608,2.34766565630097,2.40599235967584,2.26903314645524,2.23266075679027,2.611172380044,2.33628338786443,2.3305584000308,2.46205231879643
"hsa-miR-153-3p",2.35614381022528,2.31614574229336,2.43562859405209,2.41953889151378,2.26002565596146,2.32481060342048,2.37295209791183,2,2.32192809488736,2.35614381022528,2.22958792274065,2.28392177230762,2.39506279951758,2.11769504266975,2.12763327972587,2.27798474729977,2.25701061820602,2.41953889151378,2.34482849699744,2.48284828306847,2.24488705912353,2.3533232911629,2.33628338786443,2.25398926623079,2.48542682717024,2.35614381022528,2.07724299893246,2.30451104180995,2.16992500144231,2.29572302453997,2.40871186102943,2.3305584000308,2.31903981556254,2.32192809488736,2.26303440583379,2.42492208821069,2.21723071622067,2.3305584000308,2.18586654531133,2.31614574229336,2.32192809488736
"hsa-miR-130b-5p",2.78868571061353,2.44095219802964,2.58255600301406,2.13750352374994,2.40871186102943,2.53356334821451,2.51349074558812,2.35895882583233,2.23266075679027,2.16027483140859,2.29278174922785,2.26303440583379,2.3533232911629,2.41683974191283,2.22342254993494,2.04614178164472,1.60407132366886,2.31324585178756,2.33913738491959,2.13422093976063,2.1243281350022,1.76128527336162,2.53356334821451,2.37295209791183,2.23266075679027,2.38128337250378,2.58496250072116,2.03210084316702,2.18269229751619,1.6959938131099,2.01077983875324,2.13750352374994,2.12763327972587,2.37573453858316,2.39780296186249,2.39506279951758,2.38128337250378,2.41683974191283,2.45680614923047,2.4594316186373,2.46205231879643
"hsa-miR-223-5p",3.02147972741045,2.89336221076387,3.21723071622067,2.01077983875324,2.21723071622067,1.97819562968165,2.36176835941915,2.21723071622067,2.14730669878029,2.13750352374994,2.30451104180995,2.34766565630097,2.04614178164472,2.22650852980868,2.18586654531133,2.26002565596146,2.41142624572647,2.114367024952,2.26002565596146,2.14404636961671,2.4276061727819,2.47508488294878,2.34482849699744,2.19534759832222,2.17312743348066,2.25701061820602,2.4276061727819,2.19534759832222,2.11103131238874,2.22650852980868,2.27202318906105,2.0703893278914,2.1407786557828,2.13750352374994,2.52857131887076,2.04614178164472,2.23878685958712,2.31903981556254,2.19534759832222,2.04614178164472,2.29278174922785
"hsa-miR-584-5p",3.31614574229336,3.15704371014558,3.50969584193339,2.28688114778816,2.08746284125034,2.60407132366886,2.17312743348066,2.23266075679027,2.28392177230762,2.05658352836637,2.26903314645524,2.57046293102604,2.06695024392463,1.67807190511264,1.76553474636298,2.23878685958712,2.35049724708413,2.33628338786443,2.0703893278914,2.24792751344359,2.27500704749987,2.58255600301406,2.07382023329167,2.01792190799726,2.06004738366994,2.02502879449152,2.16349873228288,2.16671544496642,2.19219416528334,1.86789646399265,2.33342373372519,1.93734439215023,2.58496250072116,2.12763327972587,2.68032435684402,2.28688114778816,2.0071955014042,2.0036022366802,2.23572705983806,1.59454854955035,1.9297909977186
"hsa-miR-487b-5p",2.19534759832222,2.36737106564853,2.20476675065461,2.37851162325373,2.34766565630097,2.37016428054021,2.20789285164133,2.37016428054021,2.0036022366802,2.38128337250378,2.43295940727611,2.45680614923047,2.30742852519225,2.28983446517751,2.26903314645524,2.31034012061215,2.43562859405209,2.5033487351675,2.31324585178756,2.30742852519225,2.4541758931858,2.3533232911629,2.32481060342048,2.28688114778816,2.18586654531133,2.38128337250378,2.26303440583379,2.24488705912353,2.09761079662642,2.11103131238874,2.29278174922785,2.21723071622067,2.29572302453997,2.33628338786443,2.26303440583379,2.34198574722862,2.35614381022528,2.18586654531133,2.29865831556452,2.31614574229336,2.22032995487956
"hsa-miR-374c-3p",2.42223300068305,2.39780296186249,2.29572302453997,2.13750352374994,2.16992500144231,1.88362081628567,2.29278174922785,2.03210084316702,2.37851162325373,2.39231742277876,2.26903314645524,2.36457243229586,2.10433665981474,2.41142624572647,2.28392177230762,2.58736499093646,2.26903314645524,2.24488705912353,2.28688114778816,2.43295940727611,1.86393845042397,2.16671544496642,2.40053792958373,2.30158764660319,2.38681094647222,2.20163386116965,1.96347412397489,2.32481060342048,2.45680614923047,2.37295209791183,2.45154083301783,2.37016428054021,2.28688114778816,2.32192809488736,2.36176835941915,2.04614178164472,2.17312743348066,2.48026512205446,2.12101540096137,2.36737106564853,2.40053792958373
"hsa-miR-1251-5p",2.06004738366994,2.29572302453997,2.32192809488736,2.42492208821069,2.27500704749987,2.31034012061215,2.18903382439002,2.41413553298445,2.39231742277876,2.02502879449152,2.43295940727611,2.17951105027151,2.41683974191283,1.86393845042397,2.24184018356467,2.32768736417605,2.32481060342048,2.15055967657538,2.21723071622067,2.31324585178756,2.07724299893246,2.43829285157915,2.27798474729977,2.35895882583233,2.28983446517751,2.16027483140859,1.9297909977186,2.26603689399532,2.39780296186249,2.49569516262407,2.3533232911629,2.44625622988956,2.36176835941915,2.22342254993494,2.20476675065461,2.26903314645524,2.33913738491959,2.1243281350022,2.18903382439002,2.17951105027151,2.38404980679516
"hsa-miR-410-5p",2.20163386116965,2.09423606984577,2.24184018356467,2.26903314645524,2.31034012061215,2.50080205305716,1.95233356636969,2.26603689399532,2.30742852519225,2.14730669878029,2.32481060342048,2.25398926623079,2.38681094647222,2.15380533607904,2.39506279951758,2.16027483140859,2.28983446517751,1.98550043030488,2.32481060342048,2.25701061820602,2.40871186102943,2.41953889151378,2.17312743348066,2.34482849699744,2.22032995487956,2.18269229751619,2.24792751344359,2.30451104180995,2.32768736417605,2.24184018356467,2.37016428054021,2.21723071622067,2.4276061727819,2.28392177230762,2.18903382439002,2.35614381022528,2.38681094647222,2.19534759832222,2.30158764660319,2.28983446517751,2.17951105027151
