"","GSM980306","GSM980307","GSM980308","GSM980309","GSM980310","GSM980311","GSM980312","GSM980313","GSM980314","GSM980315","GSM980316","GSM980317","GSM980318","GSM980319","GSM980320","GSM980321","GSM980322","GSM980323","GSM980324","GSM980325"
"hsa-miR-1268a",-4.577,0.624,0.5,0.246,0.553,0.081,-1.554,0.431,0.432,0.023,0.4,0.087,-6.192,0.337,0.099,0.813,-0.033,-0.126,-0.557,-0.023
"hsa-miR-1269a",0.351,-0.162,0.002,-0.239,-0.185,-0.268,-0.049,-0.109,0.436,-0.053,0.154,0.104,0.05,0.009,0.355,-0.071,0.291,-0.106,-0.141,-0.002
"hsa-miR-1270",-5.174,-0.026,0.144,0.927,0.827,1.131,-2.061,-0.369,-1.168,0.456,1.411,0.296,-2.861,-5.231,1.403,1.007,0.339,0.563,0.026,0.579
"hsa-miR-1272",-0.186,0.008,-0.458,1.686,-0.308,-0.237,2.648,0.177,0.453,-0.008,0.102,-0.308,0.898,0.486,-0.267,-0.052,-0.187,-0.38,0.351,-0.075
"hsa-miR-548h-5p",0.344,0.014,0.14,-0.041,-0.033,0.029,0.192,0.28,0.258,-0.17,0.283,-0.105,-0.385,0.159,-0.203,-0.108,-0.006,-0.244,-0.096,0.006
"hsa-miR-1275",-3.593,0.676,0.311,0.304,0.668,0.029,-2.723,-0.641,-0.524,-0.143,0.085,-0.134,-4.011,-3.794,0.165,0.081,-1.162,-0.249,-0.211,-0.029
"hsa-miR-1276",0.315,0.244,-0.312,0.221,0.111,0.078,-0.177,-0.094,-0.305,-0.282,0.543,0.281,0.001,-0.205,0.005,0.355,-0.239,0.224,-0.055,-0.001
"hsa-miR-302e",1.194,0.215,0.322,-0.009,-0.071,0.018,-0.518,-0.338,0.144,-0.286,0.22,0.015,0.11,-0.061,-0.074,0.482,0.009,0.009,-0.071,0.106
"hsa-miR-302f",0.42,-0.027,0.22,0.212,0.012,-0.078,0.16,-0.308,-0.191,-0.031,0.035,-0.315,0.438,0.25,0.103,0.041,0.027,-0.012,-0.383,-0.257
"hsa-miR-1277-3p",-0.061,0.47,0,-0.212,0.19,-0.134,0.26,-0.203,0.022,0.038,0,0.099,0.378,-0.133,0.628,-0.238,0.716,0.287,-0.009,0.309
"hsa-miR-548p",0.136,-0.024,0.128,0.104,-0.005,-0.172,0.706,-0.181,0.351,-0.152,-0.028,0,0.097,0.256,0,0.01,-0.302,0.022,-0.022,-0.185
"hsa-miR-548i",0.266,-0.119,-0.148,0.08,-0.128,0.007,0.723,0.083,0.283,-0.28,0.034,0.213,-0.009,0.246,-0.238,-0.416,0.407,0.038,-0.007,0.09
"hsa-miR-1278",-0.454,0.272,-0.353,1.094,0.008,-0.29,-0.247,-0.025,0.127,0.107,0.329,-0.011,0.555,-0.517,0.193,0.072,0.669,0.292,-0.008,-0.11
"hsa-miR-1279",0.06,0.431,-0.028,0.176,-0.046,0.19,-0.485,-0.117,0.369,0.028,-0.151,0.142,0.705,-0.1,0.231,-0.159,0.091,-0.169,-0.236,-0.136
"hsa-miR-1281",-0.075,0.055,0.209,0.808,1.172,1.032,-1.824,0.741,-1.197,0.977,0.842,-0.269,-4.305,2.817,0.541,0.249,-0.355,-0.055,0.293,1.044
"hsa-miR-1282",0.329,-0.022,0.552,0.049,-0.23,-0.064,-0.294,-0.179,0.047,-0.005,0.036,-0.104,0.516,0.379,0.508,0.016,0.005,0.041,-0.111,0.256
"hsa-miR-1284",-0.136,-0.39,-0.166,-0.206,0.119,0.532,0.388,-0.344,0.078,0.499,0.07,0.554,-0.409,-0.248,0.014,0.117,0.431,-0.014,0.168,0.385
"hsa-miR-1288-3p",0.224,0.251,-0.355,-0.036,0.141,-0.077,0.219,0.19,0.161,-0.109,-0.163,-0.071,0.069,-0.006,0.212,0.263,0.002,-0.131,-0.002,-0.09
"hsa-miR-1292-5p",-4.944,0.143,0.58,-0.828,0.929,0.8,-3.393,0.595,-0.704,1.254,1.17,0.709,-4.132,-4.17,1.147,0.979,-0.143,0.448,0.543,0.681
"hsa-miR-1252-5p",0.374,-0.011,-0.066,-0.013,-0.192,-0.03,0.049,-0.206,-0.029,0.064,-0.171,-0.335,-0.162,0,0.052,0.086,0.556,-0.139,0.184,-0.004
"hsa-miR-1255b-5p",-4.392,0.457,-0.175,0.301,0.524,0.58,-4.146,-0.039,-0.648,0.543,1.003,0.25,-2.598,-5.264,0.522,0.902,0.039,0.652,0.054,0.487
"hsa-miR-664a-5p",-3.923,0.772,-0.753,0.299,0.516,0.119,-2.642,-0.119,-1.487,0.549,0.965,0.235,-0.812,-5.151,0.759,0.721,0.255,0.404,0.243,0.146
"hsa-miR-664a-3p",0.708,1.019,1.117,0.377,-0.203,0.172,1.058,0.136,1.176,0.027,-0.112,-0.181,0.2,0.663,-0.048,-0.051,0.928,-0.167,-0.027,0.083
"hsa-miR-1306-3p",-3.238,-0.68,0.23,-0.085,0.737,1.126,-1.87,0.754,-0.691,1.011,1.29,0.943,-2.841,-3.401,1.214,1.685,0.085,1.317,0.387,0.663
"hsa-miR-1307-3p",-6.301,-1.153,0.795,-0.618,0.604,1.169,0.031,1.373,-0.031,0.936,0.619,0.805,-2.582,-3.282,1.128,0.324,-0.823,1.179,1.042,0.481
"hsa-miR-513b-5p",-0.01,0.37,0.174,-0.027,-0.01,0.28,0.075,0.264,-0.112,-0.437,-0.001,0.093,0.019,-0.02,-0.016,0.333,0.001,-0.05,0.014,0.01
"hsa-miR-513c-5p",0.342,0.044,1.321,0.193,0.272,-0.247,-0.172,0.821,-0.308,0.131,-0.115,0.004,0.173,0.358,-0.32,-0.436,0.685,-0.055,-0.32,-0.09
"hsa-miR-1321",0.811,-0.509,0.737,-0.298,1.436,0.077,-0.546,-0.362,0.86,0.188,0.207,0.677,-0.149,0.641,-0.077,0.475,-0.461,0.603,0.452,0.318
"hsa-miR-1322",0.169,-0.094,0.087,-0.286,0.274,0.029,0.138,-0.026,0.156,-0.017,-0.129,0.027,-0.122,0.44,-0.149,0.164,0.156,0.004,-0.291,0.129
"hsa-miR-1197",0.859,0.001,-0.25,-0.011,-0.001,0.365,0.186,-0.195,0.106,-0.12,-0.383,0.098,0.079,0.564,0.253,-0.024,0.688,-0.21,0.034,-0.232
"hsa-miR-1324",0.115,-0.062,0.313,0.163,0.003,-0.189,0.447,-0.089,-0.089,0.029,0.051,0.498,-0.26,0.022,-0.185,0.101,-0.009,0.115,-0.003,0.263
"hsa-miR-1469",-2.836,0.636,0.35,0.045,0.396,0.206,-0.376,0.518,0.317,0.157,0.003,-0.003,-2.444,0.119,-0.294,0.538,0.261,-0.008,-0.119,0.069
"hsa-miR-1470",-0.646,-0.137,-0.176,-0.249,-0.207,0.468,-0.113,-0.131,-0.478,0.086,-0.105,-0.241,0.311,0.217,0.08,0.13,0.322,0.456,0.188,-0.021
"hsa-miR-1471",0.356,-0.093,0.406,-0.003,0.419,0.004,-0.216,0.276,0.199,-0.368,0.453,0.419,-0.631,-0.237,0.081,0.003,-0.506,0.53,-0.056,0.033
"hsa-miR-1537-3p",0.318,0.318,0.242,0.055,0.058,-0.362,-0.163,0.346,-0.268,-0.245,0.258,0.315,0.565,-0.051,-0.007,0.023,-0.365,-0.112,-0.134,0.007
"hsa-miR-1538",0.05,-0.182,0.684,0.365,0.88,1.182,-0.558,0.401,-0.16,1.149,1.55,1.07,-0.218,-0.648,1.083,-0.05,-0.133,0.293,1.021,0.433
"hsa-miR-1539",0.414,0.002,-0.042,0.012,0.302,0.35,0.093,-0.19,0.049,0.495,0.058,-0.032,0.938,-0.808,0.266,0.409,1.057,-0.002,-0.146,-0.24
"hsa-miR-103b",-0.6,-0.093,-0.453,1.828,0.614,1.109,-0.547,0.385,-0.189,1.55,-0.344,0.456,0.016,-0.216,-0.42,-0.537,0.148,-0.11,0.335,1.17
"hsa-miR-320d",-0.782,0.784,0.47,0.532,0.327,0.059,-0.237,0.19,-0.066,0.163,0.47,0.102,-0.969,-2.186,0.088,0.571,0.547,-0.059,-0.286,0.227
"hsa-miR-1825",-1.706,-1.347,-0.873,1.175,1.208,0.117,0.872,0.029,-1.502,1.307,0.438,-0.029,-2.252,1.442,0.817,0.398,-1.195,0.226,0.679,0.685
"hsa-miR-1827",1.45,-0.602,-0.873,0.903,1.64,-0.054,-0.632,0.794,0.194,0.054,0.411,1.073,-1.074,-1.77,1.125,1.805,-1.359,1.23,1.074,1.361
"hsa-miR-1908-5p",0.222,0.611,0.703,0.208,0.637,0.528,-0.224,0.682,0.591,0.162,0.323,0.008,-3.059,-3.467,-0.032,0.902,-0.008,0.018,-0.259,-0.045
"hsa-miR-1909-5p",-1.611,-1.818,0.014,-1.085,1.345,1.802,-1.361,0.894,-0.123,1.617,1.582,0.613,-2.05,-1.942,0.595,1.539,-1.573,0.524,1.111,1.661
"hsa-miR-1909-3p",-2.635,-3.715,-0.816,-1.063,0.254,-0.058,-4.123,0.323,-1.363,-0.212,0.315,0.058,-3.954,-2.992,-0.291,1.182,-0.813,0.219,-0.09,0.194
"hsa-miR-1910-5p",-4.671,-0.005,0.281,0.005,1.193,1.625,-4.509,1.475,-0.281,1.18,0.888,0.82,-3.749,-2.784,0.767,1.212,-0.424,0.948,0.845,0.714
"hsa-miR-1911-5p",0.016,0.004,0.119,0.118,-0.127,0.072,-0.013,0.436,-0.231,-0.29,-0.004,-0.185,-0.06,-0.029,-0.179,-0.272,0.226,-0.222,-0.171,0.038
"hsa-miR-1911-3p",0.924,-0.114,0.02,1.673,0.025,0.061,0.311,-0.631,0.182,-0.072,-0.198,0.248,0.08,-0.42,-0.529,-0.353,-0.02,-0.401,-0.289,0.261
"hsa-miR-1912-3p",1.319,0.272,0.114,0.203,0.119,-0.16,0.51,-0.191,-0.16,0.088,-0.111,0.102,-0.281,0.001,0.081,-0.193,-0.245,-0.063,-0.001,-0.006
"hsa-miR-1913",-0.809,-0.789,-0.8,0.207,-0.001,0.131,0.909,0.001,-0.972,1.047,0.895,0.003,0.292,0.148,-0.052,0.426,-0.504,0.237,0.2,0.139
"hsa-miR-1914-5p",0.132,-0.175,-0.028,-0.105,0.177,-0.113,0.082,-0.133,-0.075,0.007,0.063,-0.188,0.011,0.07,0.002,0.499,0.221,0.266,0.133,-0.002
"hsa-miR-1914-3p",-0.462,-0.338,-0.377,-0.305,-0.119,0.214,-0.903,0.311,-0.442,-0.257,0.246,-0.014,0.131,0.014,0.026,0.387,0.133,-0.462,-0.506,0.123
"hsa-miR-1915-5p",-0.385,0.63,-0.037,-0.505,0.248,0.41,0.201,0.37,0.232,0.037,0.213,0.166,-0.266,-0.042,-0.318,0.5,0.146,0.348,-0.266,0.122
"hsa-miR-1915-3p",-0.402,0.386,0.569,0.071,0.691,0.571,-0.24,0.596,0.314,0.464,0.154,-0.19,-1.716,-0.359,-0.234,0.295,0.028,-0.121,-0.047,-0.182
"hsa-miR-1972",1.594,-0.708,0.245,-0.537,0.289,-0.323,-0.004,0.913,0.003,-0.12,-0.241,-0.01,-0.219,-0.706,-0.528,-0.139,-0.482,0.354,-0.003,0.355
"hsa-miR-1973",-1.253,-0.995,-0.063,-0.024,0.182,-0.376,-1.065,0.127,-1.01,0.72,0.08,0.319,-0.243,0.601,-0.088,-0.162,-0.352,-0.069,-0.269,0.024
"hsa-miR-1976",-1.302,-0.756,1.424,-0.279,1.987,1.195,-1.165,2.428,0.279,1.525,1.238,1.456,-1.866,-1.022,1.737,1.329,-1.446,1.391,0.955,1.945
"hsa-miR-2052",-0.192,-0.108,0.115,-0.038,-0.247,0.04,0.564,0.272,0.018,-0.032,0.026,-0.05,0.589,0.189,-0.144,0.162,0.101,-0.278,-0.197,-0.201
"hsa-miR-2053",-0.17,0.518,-0.094,0.208,-0.003,-0.125,0.003,-0.171,0.189,0.015,-0.098,0.14,-0.167,-0.177,0.07,0.125,-0.261,-0.19,-0.112,0.176
"hsa-miR-2054",0.13,-0.082,-0.112,0.078,-0.121,-0.04,0.466,-0.307,0.008,-0.01,-0.078,0.13,0.197,-0.008,-0.192,0.165,0.074,0.144,-0.308,-0.017
"hsa-miR-2110",-3.189,0.693,0.455,-0.02,0.128,0.059,0.02,0.212,-0.207,0.469,0.445,0.073,-0.907,-7.26,0.597,0.606,0.156,0.024,-0.152,-0.094
"hsa-miR-2114-5p",0.305,-0.006,0.054,0.001,-0.062,0.039,0.275,-0.033,0.083,-0.104,0.153,0.059,0.3,-0.195,-0.029,-0.001,0.147,0.012,-0.147,-0.151
"hsa-miR-2114-3p",-0.088,0.12,0.297,-0.05,0.012,-0.048,0.205,-0.126,0.277,-0.097,-0.017,-0.13,0.277,0.135,-0.292,-0.255,0.761,-0.098,-0.015,0.189
"hsa-miR-2115-5p",1.188,-0.099,0.057,-0.4,-0.051,-0.099,0.614,-0.19,0.049,-0.075,0.251,0.275,1.203,0.475,-0.192,0.014,-0.014,0.034,0.104,-0.111
"hsa-miR-2115-3p",-0.722,-0.597,-0.013,-0.382,0.085,0.112,0.013,1.352,-0.127,0.596,1.29,0.356,1.301,-0.544,0.518,-0.217,0.177,1.052,0.754,0.804
"hsa-miR-2116-5p",-0.052,-0.09,-0.037,-0.254,0.008,-0.035,0.214,0.024,-0.24,0.091,-0.145,0.093,0.611,0.178,-0.008,-0.325,-0.249,0.022,-0.197,0.026
"hsa-miR-2116-3p",-0.237,-0.13,0.192,-0.032,-0.224,-0.095,2.07,0.129,-0.129,0.369,0.146,0.015,0.475,0.06,0.024,0.089,-0.053,-0.26,-0.128,-0.108
"hsa-miR-2117",0.145,0.7,0.145,-0.06,-0.17,0.068,-0.398,0.284,0.113,-0.044,0.548,0.093,-0.031,-0.197,0.032,0.157,0.972,-0.048,-0.039,-0.013
"hsa-miR-548q",-3.396,-0.052,0.468,0.052,1.292,1.206,-1.929,0.865,-0.462,1.243,0.695,1.527,-3.486,-2.844,1.048,0.795,-0.078,0.703,1.044,1.056
"hsa-miR-2276-3p",-2.067,0.57,0.427,-1.047,0.862,0.57,-1.306,0.275,-1.817,0.944,0.692,0.473,-1.796,-2.654,1.079,0.873,-0.275,0.54,0.583,0.342
"hsa-miR-2277-3p",-1.24,-0.601,0.271,-0.426,1.13,1.909,-1.448,1.221,0.149,1.811,1.081,1.011,-2.078,-2.775,1.204,1.295,-0.174,1.172,0.878,0.699
"hsa-miR-2278",-2.073,-0.818,0.089,-1.696,0.672,0.666,-2.035,0.189,-0.089,0.829,1.319,0.678,-2.305,0.179,1.51,1.193,-0.761,1.343,0.287,0.896
"hsa-miR-711",-0.068,0.376,0.001,0.028,0.041,-0.418,-0.022,0.242,-0.226,-0.178,0.583,0.112,0.575,0.295,-0.001,-0.078,-0.103,-0.055,-0.384,-0.039
"hsa-miR-718",-0.223,-0.465,0.194,0.145,0,0.238,-0.469,0.508,-0.407,-0.089,-0.147,0.056,-0.018,-0.229,0.06,0.529,0.026,-0.015,-0.06,0.157
"hsa-miR-2861",-0.249,0.437,0.581,0.183,0.754,0.556,-0.159,0.689,0.539,0.432,0.4,-0.023,-1.664,-0.167,-0.157,0.368,0.132,-0.064,0.088,-0.148
"hsa-miR-2909",0.181,0.075,-0.343,-0.16,-0.023,-0.031,-0.281,-0.072,-0.034,-0.196,0.255,-0.14,-0.224,-0.313,-0.023,0.144,-0.21,0.232,0.121,0.023
"hsa-miR-3115",1.436,0.047,-0.006,-0.438,0.093,-0.236,0.34,-0.234,-0.004,-0.084,-0.103,0.105,-0.156,0.095,-0.06,0.036,-0.036,-0.326,0.007,0.07
"hsa-miR-3116",1.004,0.169,-0.139,0.043,-0.093,-0.009,-0.022,0.059,0.015,-0.165,-0.097,-0.049,0.345,0.003,-0.003,-0.159,0.097,-0.151,-0.037,-0.301
"hsa-miR-3117-3p",0.001,0.252,0.093,0.24,-0.105,-0.104,-0.136,-0.289,0.141,0.312,0.318,0.192,0.244,-0.001,0.093,-0.325,-0.243,0.258,-0.155,-0.067
"hsa-miR-3118",0.152,-0.492,0.365,0.014,0.013,0.184,-0.164,-0.223,0.172,-0.254,-0.013,0.276,0.291,-0.681,-0.272,-0.542,0.477,-0.187,0.073,0.339
"hsa-miR-3119",0.482,-0.187,0.007,0.04,-0.072,-0.107,0.029,-0.322,0.033,-0.311,-0.235,-0.007,-0.007,-0.037,0.024,-0.021,0.345,-0.086,-0.251,0.01
"hsa-miR-3120-3p",0.032,-0.1,-0.159,0.044,0.11,0.616,-0.003,0.05,-0.046,1.253,-0.032,1.645,-0.566,0.003,0.66,0.23,-0.479,2.565,1.589,1.255
"hsa-miR-3121-3p",-0.484,-0.014,-0.01,0.236,0.104,0.047,0.5,-0.24,0.362,-0.149,0.072,-0.181,-0.09,-0.058,0.136,-0.001,0.041,-0.008,0.104,0.028
"hsa-miR-3122",0.46,0.316,-0.239,0.101,0.129,0.376,-0.58,-0.406,0.076,0.248,0.395,0.274,-0.032,-0.503,0.075,0.35,-0.051,-0.182,0.222,-0.419
"hsa-miR-3123",0.285,0.306,0.047,-0.114,-0.007,-0.131,-0.341,-0.202,0.205,-0.226,-0.056,-0.144,0.229,0.335,0.021,0.123,0.144,-0.116,-0.057,0.017
"hsa-miR-3124-5p",-2.111,-0.658,-0.247,0.416,0.441,0.435,-1.366,0.633,-1.317,1.133,0.923,0.979,-1.396,-1.928,1.576,0.773,-0.581,1.172,0.509,0.154
"hsa-miR-548s",0.276,0.065,0.16,0.006,-0.208,-0.243,0.062,-0.008,0.095,0.021,0.006,-0.01,0.113,0.066,-0.038,-0.257,-0.177,-0.038,-0.326,0.006
"hsa-miR-3125",-0.406,0.026,-0.103,-0.139,0.121,0.025,-0.044,-0.15,-0.048,0.01,0.029,0.002,-0.251,-0.002,0.275,0.306,0.047,0.204,-0.015,0.01
"hsa-miR-3126-5p",-0.33,0.415,0.444,-0.286,0.363,-0.073,0.422,0.085,0.013,0.042,0.251,0.551,0.357,-0.362,0.402,0.481,-0.275,-0.178,-0.074,-0.084
"hsa-miR-3126-3p",0.267,0.105,0.004,0.316,0.412,-0.068,0.409,-0.316,0.09,0.368,-0.112,-0.067,0.254,-0.232,0.423,-0.335,-0.197,0.172,0.023,0.229
"hsa-miR-3127-5p",-1.127,0.269,0.151,-0.216,1.283,0.28,-1.188,0.135,0.095,1.126,1.326,0.121,-1.458,-1.748,1.792,1.088,-1.207,0.5,0.201,-0.866
"hsa-miR-3128",0.113,-0.331,0.028,1.503,-0.189,0.169,0.043,0.347,0.223,-0.234,-0.017,-0.013,-0.047,-0.063,0.195,-0.091,-0.303,-0.061,0.073,-0.099
"hsa-miR-3129-5p",-0.523,0.187,-0.09,-0.144,0.785,-0.276,-0.209,0.023,0.172,0.457,-0.057,-0.036,0.608,-0.096,-0.309,0.013,-0.318,0.02,0.211,-0.083
"hsa-miR-3130-5p",-0.79,-0.495,-0.222,1.052,0.748,1.58,0.122,0.469,0.098,1.927,0.258,1.311,-0.197,-0.403,0.951,-0.222,-0.231,0.471,1.494,1.703
"hsa-miR-3130-3p",-0.099,0.07,0.195,-0.366,0.275,-0.28,-0.392,-0.117,-0.077,0.147,0.23,-0.081,-0.212,0.053,0.499,-0.053,0.583,0.393,0.444,-0.14
"hsa-miR-3131",-0.158,-0.225,0.05,-0.05,-0.151,-0.138,0.294,-0.165,-0.065,0.169,0.158,-0.294,0.09,0.885,0.234,0.329,-0.455,-0.145,-0.129,-0.185
"hsa-miR-3132",0.044,0.112,-0.047,-0.149,-0.283,-0.28,0.294,-0.064,0.082,0.197,-0.2,-0.091,0.705,-0.126,0.042,0.104,-0.083,0.082,0.01,-0.244
"hsa-miR-3133",1.093,0.146,-0.201,0.071,-0.355,0.184,0.743,0.437,-0.273,0.272,-0.043,0.009,-0.222,-0.053,1.094,-0.281,-0.182,-0.104,0.263,0.063
"hsa-miR-378b",-0.667,1.138,1.175,0.489,-0.091,-0.142,0.67,-0.092,0.83,0.613,0.54,-0.09,0.538,-0.69,0.038,0.248,1.053,-0.038,-0.118,-0.071
"hsa-miR-3134",-0.003,0.382,0.031,0.159,-0.097,-0.2,0.876,-0.02,-0.309,0.003,-0.178,-0.277,0.501,-0.472,-0.134,-0.011,-0.003,0.243,0.003,-0.118
"hsa-miR-3135a",-0.418,0.051,-0.254,-0.051,1.032,0.162,-0.46,0.117,-0.258,0.63,0.843,1.526,-0.197,-0.328,1.611,0.441,0.168,1.242,0.686,0.252
"hsa-miR-466",6.111,0.804,2.027,0.003,-0.313,1.693,-0.549,-0.921,-0.637,0.1,-0.105,-0.281,-0.217,5.971,3.974,-0.634,0.114,2.126,-0.227,0.215
"hsa-miR-3136-5p",-1.497,0.364,-0.668,1.156,1.701,1.403,-0.638,0.77,-1.053,1.224,0.982,0.837,-1.989,0.286,1.362,-0.286,-0.356,1.333,1.22,1.228
"hsa-miR-544b",0.769,-0.09,0.078,-0.12,-0.002,0.117,-0.088,0.002,0.142,0.018,0.08,0.263,-0.099,-0.137,-0.194,0.349,-0.386,-0.082,0.117,0.272
"hsa-miR-3137",0.005,-0.202,0.467,-0.325,0.18,0.387,-0.372,0.275,0.118,0.264,-0.004,-0.327,0.382,0.67,0.502,0.018,-0.01,-0.06,-0.087,-0.086
"hsa-miR-3138",-3.363,-0.468,-0.01,0.321,0.698,0.01,-2.37,0.071,-2.151,0.287,0.558,0.137,-2.454,1.292,0.549,0.445,-0.873,0.038,0.156,0.088
"hsa-miR-3139",-0.448,0.749,-0.053,0.231,0.139,0.179,0.036,0.265,0.013,0.201,0.032,-0.043,0.116,0.251,-0.113,-0.09,-0.234,-0.104,-0.013,0.19
"hsa-miR-3140-3p",0.228,-0.036,-0.305,-0.059,0.304,0.496,0.623,-0.006,0.289,-0.163,0.314,0.099,0.435,-0.306,0.006,0.166,-0.008,0.051,0.144,0.49
"hsa-miR-548t-5p",-0.481,0.332,-0.199,-0.11,-0.009,0.112,-0.105,0.048,0.037,0.151,-0.133,-0.013,-0.31,-0.337,0.322,0.384,-0.106,0.009,0.18,-0.17
"hsa-miR-3141",-1.535,0.568,0.647,0.314,0.506,0.021,-0.021,0.151,0.667,0.102,0.34,0.046,-5.336,3.305,0.196,1.176,-0.412,-0.053,-0.541,-0.136
"hsa-miR-3142",0.496,0.004,0.006,0.318,-0.137,0.121,-0.094,-0.008,0.377,0.023,-0.176,-0.03,0.255,0.069,-0.065,0.115,0.225,-0.101,-0.095,-0.125
"hsa-miR-3143",0.88,-0.115,-0.065,0.064,-0.2,-0.105,0.079,0.251,0.018,-0.226,-0.01,0.002,0.003,0.193,-0.321,0.205,0.162,-0.065,-0.339,-0.007
"hsa-miR-548u",0.444,0.412,0.051,0.553,-0.041,0.041,2.299,0.048,-0.071,-0.232,-0.102,-0.445,-0.134,-0.266,-0.245,-0.287,-0.352,-0.113,0.565,-0.289
"hsa-miR-3144-5p",0.977,0.523,0.157,-0.033,-0.005,-0.193,0.297,-0.378,0.215,-0.108,0.201,0.107,0.371,1.704,-0.016,0.438,0.028,0.071,0.005,-0.006
"hsa-miR-3144-3p",-0.822,0.671,0.195,0.29,0.002,-0.14,0.18,-0.256,0.577,-0.097,0.096,0.123,0.836,-0.187,0.042,0.521,0.684,0.331,-0.37,-0.367
"hsa-miR-3145-3p",0.605,0.151,-0.055,-0.108,-0.001,0.223,0.923,0.165,0.333,-0.108,-0.065,-0.007,0.053,0.235,-0.051,-0.128,-0.033,0.001,0.11,0.143
"hsa-miR-1273c",-1.48,-1.264,0.648,-0.648,1.232,1.464,-1.824,1.548,0.685,1.618,1.752,1.675,-1.881,-1.256,2.412,1.005,-0.769,2.209,2.228,1.73
"hsa-miR-3146",0.012,-0.074,-0.179,-0.146,-0.047,-0.142,0.023,0.016,-0.084,-0.305,0.036,-0.259,-0.187,0.197,-0.218,0.337,-0.012,0.101,-0.026,0.229
"hsa-miR-3147",-2.313,-0.017,1.156,0.017,0.908,0.098,0.043,0.162,-0.123,0.225,0.696,0.029,-2.277,-1.032,-0.209,0.106,-0.132,0.462,0.297,0.13
"hsa-miR-548v",0.031,0.25,-0.033,-0.064,-0.094,-0.259,0.108,0.051,0.253,-0.031,0.066,-0.258,-0.181,0.264,0.046,-0.184,-0.033,0.17,-0.066,-0.062
"hsa-miR-3148",0.823,-0.581,0.47,-0.709,0.376,0.363,-0.355,-0.014,0.014,0.384,0.754,0.864,-0.428,-0.618,0.43,0.238,-0.76,0.199,0.407,0.5
"hsa-miR-3149",-0.692,0.574,0.348,-0.644,0.299,-0.095,0.159,-0.408,-0.24,0.095,0.771,0.235,-0.491,-0.46,0.095,0.484,0.934,0.459,0.836,0.542
"hsa-miR-3150a-3p",0.366,0.36,0.002,-0.275,0.383,0.379,-0.278,-0.176,-0.22,0.187,-0.179,0.384,0.366,0.043,0.237,0.96,-0.002,0.523,0.1,-0.083
"hsa-miR-3151-5p",0.2,-0.443,1.26,-0.257,0.113,0.052,-0.776,0.18,0.404,0.005,0.238,0.087,-0.328,-0.367,0.136,0.752,-0.193,-0.005,0.111,-0.081
"hsa-miR-3152-3p",0.368,-0.031,0.184,0.077,-0.181,0.04,2.033,-0.01,-0.064,-0.155,0.01,-0.197,0.071,0.841,0.153,-0.031,-0.225,-0.01,-0.11,0.203
"hsa-miR-3153",0.366,-0.029,-0.071,-0.158,0.445,-0.119,-0.035,-0.212,0.39,0.625,-0.013,-0.026,0.338,0.013,-0.183,0.175,0.375,0.037,0.076,0.303
"hsa-miR-3074-3p",-0.585,-0.587,-0.217,-0.464,0.306,0.959,-0.285,0.269,-0.483,1.116,0.747,0.99,0.154,-0.721,0.283,0.833,-0.285,0.735,0.807,0.708
"hsa-miR-3154",-0.433,0.147,1.684,0.18,-0.092,-0.342,-1.025,-0.929,0.183,-0.351,0.472,0.399,-1.211,2.086,-0.346,0.243,0.026,0.054,-0.337,-0.52
"hsa-miR-3155a",-0.431,0.191,0.477,-0.098,0.234,-0.112,-0.229,0.094,0.176,0.012,0.168,-0.052,-0.012,0.122,0.051,0.071,0.241,-0.083,0.026,0.051
"hsa-miR-3156-5p",0.38,0.427,0.048,-0.02,0.122,-0.286,0.63,0.045,-0.388,-0.297,0.346,-0.044,-0.135,3.398,0.046,-0.006,0.363,-0.333,-0.163,0.006
"hsa-miR-3157-5p",-2.136,-0.877,-0.111,-1.15,1.303,1.6,-1.539,1.122,0.111,2.093,1.626,1.519,-0.217,-1.782,2.105,1.591,0.167,1.967,1.832,1.272
"hsa-miR-3158-3p",-0.795,-0.789,0.431,-0.1,0.494,1.394,0.1,0.147,-0.285,0.639,0.653,1.921,-0.75,-0.244,1.766,0.483,-1.028,1.374,1.672,1.455
"hsa-miR-3159",-0.286,0.136,-0.219,-0.181,0.02,0.325,0.011,0.452,0.036,0.341,-0.016,0.03,-0.157,-0.098,-0.112,-0.178,0.333,0.175,-0.216,-0.155
"hsa-miR-3160-3p",-0.154,0.266,-0.082,0.515,-0.358,0.012,0.15,0.359,0.173,0.432,0.273,-0.111,0.193,0.268,-0.012,-0.349,0.637,-0.241,-0.057,0.032
"hsa-miR-3161",-0.238,-0.09,0.084,0.14,-0.294,0.111,-0.121,0.055,-0.286,0.174,0.485,0.011,-0.011,0.366,0.216,-0.309,-0.296,0.023,0.234,-0.012
"hsa-miR-3162-5p",-4.051,-0.62,-0.696,0.253,0.878,0.026,-3.748,0.256,-1.219,-0.019,0.599,0.262,-3.026,-3.425,0.046,0.019,-1.197,0.29,-0.112,0.222
"hsa-miR-3163",-0.796,-0.003,-0.175,1.027,0.078,-0.469,0.238,0.315,-0.581,0.626,0.872,0.195,0.358,-0.635,0.17,0.916,0.056,-0.336,1.03,0.003
"hsa-miR-3164",-0.022,0.273,0.243,-0.12,0.484,0.23,-0.221,0.121,-0.182,0.06,1.307,0.289,-0.291,-0.561,-0.052,0.9,-0.379,0.585,0.198,0.219
