"","GSM2729742","GSM2729743","GSM2729744","GSM2729745","GSM2729746","GSM2729747","GSM2729748","GSM2729749","GSM2729750","GSM2729751","GSM2729752","GSM2729753","GSM2729754","GSM2729755","GSM2729756","GSM2729757","GSM2729758","GSM2729759","GSM2729760","GSM2729761","GSM2729762","GSM2729763","GSM2729764","GSM2729765","GSM2729766","GSM2729767","GSM2729768","GSM2729769","GSM2729770","GSM2729771","GSM2729772","GSM2729773","GSM2729774","GSM2729775","GSM2729776","GSM2729777","GSM2729778","GSM2729779","GSM2729780","GSM2729781","GSM2729782","GSM2729783","GSM2729784","GSM2729785","GSM2729786","GSM2729787","GSM2729788","GSM2729789","GSM2729790","GSM2729791","GSM2729792","GSM2729793","GSM2729794"
"hsa-miR-216a-5p",-4.70100712043478,-5.33812406652175,-4.51925241391305,2.23570344043478,-3.69948143826087,-10.350417403913,-6.72192583521738,-5.02790911043478,0.948873275217394,-9.46397745043478,-2.24086899304348,-2.84316862043478,-4.82530278130434,-0.245929494782605,-1.17112716043478,-6.49344465260869,-5.72324011086956,-3.4229085773913,-2.7368587326087,-6.91519666043478,-0.749559459130442,-0.595586279565214,-0.98124257173912,-7.09224469565218,-4.48347542391304,-4.80301306347826,-8.99792378043478,0.379811146521728,-8.50002721391305,-1.94703835173913,-3.96206480217392,-4.56258833347826,-2.70191927043478,-7.75771306173913,-9.5218422,-7.09595080173913,-2.49918826130435,-3.48475155217391,-2.36255724826087,-6.75497592608695,-6.45543099739131,-1.83894567173913,-3.09487139913044,-6.64487730086956,-4.47317294934783,-2.42328396260869,-5.13684203347826,-1.53936259217392,1.11401833130435,-5.06712444304348,-7.60239105086957,-5.64192881347826,-4.97543896565216
"hsa-miR-217",-6.02735544043478,-2.77320220652175,-2.66157049391305,-2.28910025956522,-4.45434636826087,-4.96898889391304,-6.85726332521739,-7.68706995043478,-1.9273352347826,-8.88495060043477,-7.68884181304348,-8.97708648043479,-7.58503016130435,-3.6831201947826,-9.47970667043478,-5.12477715260869,-0.618210870869564,-4.4371344673913,-8.3590609926087,-6.97536048043478,-4.01000992913044,-4.82302277956522,-3.15292168173912,-5.74273924565218,-4.48347542391304,-6.36456177347825,-7.75449392043478,-2.19862034347827,-0.654459023913045,-4.81931176173913,-3.25576306217392,-2.10773065347827,-2.82527794043478,-10.6705209117391,-9.31567049,-2.76710969173913,-1.32946232130435,-4.81578200217391,-8.04196616826087,-8.53294396608695,-0.124009917391309,-0.46592654173913,-5.66346780913044,-3.98355641086956,-4.47317294934783,-2.15061015260869,-7.66928082347826,-3.99125174217392,-4.43055860869565,-5.06712444304348,-5.22429683086957,-7.67452219347826,-4.97543896565216
"hsa-miR-218-5p",4.24248088956522,-5.34204906652175,-4.44384554391305,-6.91603397956522,-4.95011365826087,-8.16405579391304,1.29443602478261,0.425157529565222,-3.9682746947826,-9.57447952043478,-5.63514974304348,-7.54643873043479,-8.70094045130434,-5.1344012747826,-9.40293540043478,-8.4707884326087,-5.80889607086957,-7.5830366873913,-5.9667386526087,-5.50863142043478,-2.58892899913044,-7.75272743956522,-4.40673583173912,-7.90865982565218,-4.48347542391304,-1.83766270347826,-4.39391988043478,-4.88823039347827,-7.08101130391305,-2.71271554173913,-2.50482718217392,-4.15795290347826,-1.09027021043478,-3.54579376173913,-7.40471556,-1.68149781173913,2.29791725869565,-4.11550692217391,-7.02025509826087,-5.94240966608695,-3.77719233739131,1.42168652826087,-1.15910936913044,-4.96859181086956,-4.47317294934783,-1.50471593260869,-5.50662561347826,-8.50590629217392,-6.78427595869565,-5.06712444304348,-6.95645174086957,-5.06751885347827,-4.97543896565216
"hsa-miR-219a-5p",-6.02735544043478,-5.68636180652175,-4.73267006391305,1.34624428043478,-5.22888033826087,-4.96898889391304,-6.55994877521739,-7.82246326043478,-7.21318422478261,-8.18491158043478,-6.20354025304347,-7.33937431043478,-6.78538780130435,-8.16544642478261,-7.94528495043478,-4.5458534726087,-4.88249152086957,-9.1994869873913,-6.0820343026087,-3.93390655043478,-4.50894934913044,-8.02281223956522,-6.85334480173912,-6.08262922565218,-4.48347542391304,-6.07049542347825,-9.14245653043478,-6.51527507347827,-4.89708143391305,-4.92589303173913,-4.80477605217392,-1.65168029347827,-2.93543494043478,-1.25811432173913,-6.23115096,1.29824700826087,0.428650318695652,-5.13048017217391,-9.39347212826087,-8.63907799608695,-9.12295593739131,-4.22773217173913,-5.13374046913044,-4.59488240086957,-4.47317294934783,-5.14236835260869,-4.85411087347826,-6.67857017217392,-1.71572690869565,-5.06712444304348,-7.23429942086957,-9.85891302347826,-9.37730967565216
"hsa-miR-22-3p",0.200328419565217,0.652166303478253,0.26272252608695,-0.0348534495652224,-0.355742088260868,0.459771806086959,-0.444081215217388,-0.0708937604347781,-0.549585354782604,-0.544404380434777,-0.636966323043477,0.217575089565216,-0.0853448413043409,-0.391955654782606,-0.408915730434778,-0.672780982608696,-0.279469980869568,-0.469964877391298,0.0204167473913017,-1.15765664043478,0.0277247008695554,-0.217593369565215,-0.341892641739122,-0.719078125652178,-0.107113543913041,-0.490080233478256,-0.609651930434779,-0.523952603478271,-0.557320993913045,-0.755841991739128,-0.357024692173923,0.0684619665217348,-0.113047900434779,-0.680783041739129,-0.74873088,-0.0577449317391299,1.25882585869565,-0.0737454021739126,0.24980564173913,-1.32403070608695,-1.53957139739131,-1.57934725173913,-1.15910936913044,-0.926156860869561,0.236308515652169,-2.37078681260869,-0.943770013478261,-0.808116602173918,-0.322674548695652,-0.298333513043477,-0.72887623086957,-0.607151913478265,0.756890364347836
"hsa-miR-22-5p",-3.09763734043478,-1.48846321652175,-5.95013895391305,-2.80382830956522,-4.36483609826087,-3.39852449391304,-4.05135290521739,-4.40670145043478,-3.7632423847826,-3.72691699043478,-4.01462929304348,-3.81415868043479,-3.53054015130434,-5.66352980478261,-4.08046299043478,-4.52098609260869,-4.57277086086957,-4.4954719573913,-3.1764427726087,0.119786109565219,-2.81822579913044,-4.02511389956522,-3.90703041173912,-3.98289538565218,-3.76515041391304,-3.74113384347826,-4.41947080043478,-3.82446707347827,-4.52913596391305,-3.35586280173912,-3.82984409217392,-7.54682461347827,-2.70191927043478,-5.25488720173913,-4.57905936,-3.65816509173913,-0.766490761304347,-3.55831333217391,-3.41871263826087,-5.28504374608695,-4.73526205739131,-3.81177568173913,-7.42016433913044,-5.21646451086956,-3.10577308434783,-4.82574678260869,-6.16960223347827,-5.67895758217391,-4.09452636869565,-3.76647648304347,-4.42389592086957,-6.68278378347827,-3.78296911565216
"hsa-miR-221-3p",-2.06823493043478,-1.79277307652174,-1.61193992391305,-2.09779600956523,-1.66909870826087,-0.171890133913042,-2.92745327521739,-2.37698550043478,-1.6070221247826,-3.59412489043478,-1.27261841304348,-3.20100747043479,-3.44992212130434,-2.77308921478261,-2.32431560043478,-3.2515532226087,-2.39073879086957,-2.6919748673913,-1.9667495126087,-3.15757136043478,-2.16324369913044,-0.288718439565216,-3.16168479173912,-1.74926078565218,-2.54966634391304,-2.60138096347826,-2.17571950043478,-4.87484390347827,-2.17304639391305,-2.07432994173913,-3.88965493217392,-3.31169259347827,-2.27651871043478,-3.94107424173913,-3.70614759,-0.243073351739131,-3.21877901130435,-1.30815910217391,0.600846551739128,-3.72708108608695,-1.29222687739131,-2.41557362173913,-1.81108498913044,-2.73719471086956,-2.98862787434783,-1.57732868260869,-3.66150563347826,-2.56626211217392,-2.83208373869565,0.366932956956525,-3.52140934086957,-1.80644837347826,-0.250260985652162
"hsa-miR-222-3p",-2.46195204043478,0.150895213478254,0.748345916086951,-0.534409649565223,-1.78848634826087,-1.05105124391304,-1.86189197521739,-1.65821572043478,-1.84479395478261,-2.15805977043478,-0.825929333043479,-1.13122960043479,-1.89361114130434,-1.55978126478261,-1.04392122043478,-1.9273779826087,-1.13210151086957,-1.4537177673913,0.124212757391302,-1.18297229043478,3.12798762086956,-2.19221450956521,-1.03952760173912,0.90388237434782,-1.69393165391304,-1.62347156347825,-2.52525503043478,-1.51984059347827,-2.24485015391305,-2.01212081173913,-1.46416688217392,-1.20970856347826,-2.21406043043478,-1.53657231173913,-1.31653826,0.555189018260869,-0.75092625130435,-1.27524555217391,-1.26773183826087,-2.43709236608695,-1.75401985739131,-1.57026115173913,-1.59572572913044,-1.06622293086956,-1.61762943434783,-2.27097186260869,-1.70188592347826,-1.59291214217392,-1.29925405869565,-1.97938810304348,-1.27067972086957,-1.40830029347826,-1.72202352565216
"hsa-miR-223-3p",2.19459168956522,1.25610690347825,1.05240142608695,2.10192553043478,1.55127413173913,1.88274306608696,0.792369844782613,1.16614296956522,1.09639683521739,0.0646707395652228,1.82556458695652,-0.074984450434787,0.432884858695658,0.393495955217393,0.752735199565219,1.3594000773913,2.30432984913043,1.0086554226087,0.344642807391303,0.501416469565221,1.62786726086956,2.04973641043479,0.614515408260878,2.22170773434782,1.19534347608696,2.10299842652174,0.667334599565219,-0.54194210347827,2.23219379608695,-1.05938169173913,0.389313417826077,0.791325476521735,2.92516996956522,-0.404465451739132,0.15881362,1.68311410826087,1.84918069869565,2.19140485782609,2.93722405173913,-0.548765026086951,1.18587761260869,1.42168652826087,1.34846122086956,0.717141849130439,1.45376980565217,1.64116328739131,0.143301536521736,0.996970807826081,0.191260231304351,2.25466938695653,0.81078607913043,0.811322876521736,1.76259836434784
"hsa-miR-224-5p",2.02939106956522,-1.48846321652175,-4.34589922391305,-3.02458467956523,-6.77253921826087,-10.433066973913,-5.84505688521739,-2.86083620043478,-8.9731915047826,-9.23727344043477,-7.68884181304348,-8.09451248043479,-1.27493786130434,-8.3113087747826,-10.5993409804348,-8.91037438260869,-0.58365960086957,-5.1465475273913,-8.3590609926087,-2.02376543043478,-5.22829809913044,-2.43510391956521,-7.52234167173912,-6.04050725565218,-4.48347542391304,-8.41096674347825,0.286664049565221,-8.02253336347827,-9.76308895391304,-3.09540452173913,-5.45342221217392,-4.39971083347826,-3.76086254043478,0.587587568260869,-8.92558303,-5.04258657173913,-4.34835696130435,-2.58516883217391,-7.85834094826087,-1.39320468608695,-5.07394368739131,1.66928290826087,-3.73451552913044,-3.72629242086956,-4.47317294934783,-3.49654094260869,-12.8371013134783,-6.20087784217392,-0.903983028695649,-7.51908890304348,-6.10854124086957,-8.81779204347827,-8.49512240565216
"hsa-miR-23a-3p",1.16523225956522,1.14778491347825,1.14658405608695,0.526713840434777,0.295069471739129,1.38488503608696,0.796628664782613,0.425157529565222,0.259017615217395,-0.512239640434778,0.716425226956524,-0.376796430434787,-0.429058721304344,0.0140200952173934,0.352606829565222,0.617815157391302,0.660900069130431,-0.182049637391302,1.8688582373913,-0.770490130434784,1.26593042086956,1.19087725043478,0.52093674826088,1.93135389434782,0.21144807608696,0.269497736521746,0.132970089565219,0.259974616521731,0.282798296086952,0.596828708260873,0.51776493782608,-0.0903918734782643,0.41899806956522,-0.39157112173913,0.261449519999999,1.07407652826087,1.42141036869565,0.81939219782609,1.78211282173913,-1.38796276608695,0.457889132608692,-0.586620581739126,-0.395548339130439,-0.188873970869565,0.16660965565217,0.0718443873913088,-0.759016453478264,-0.0855713221739194,-0.24269395869565,1.42670420695653,0.0292584191304321,-0.0931717634782636,1.78381395434784
"hsa-miR-23b-3p",-0.985196960434777,-1.58544700652174,-2.12371106391305,-1.85941581956522,-1.45348374826087,-0.48668652391304,-1.98257489521739,-1.47916756043478,-1.8181507147826,-2.66564730043478,-1.00666506304348,-2.72742702043479,-2.41998096130434,-1.69564136478261,-1.44529016043478,-1.6522941026087,-1.58137100086957,-1.8560434473913,-0.535440772608698,-2.02376543043478,-4.97686065913044,-0.659480879565216,-2.09323854173912,-0.302989775652179,-1.72749887391304,-2.19236416347826,-2.02576514043478,-2.19862034347827,-1.72682892391305,-3.12779500173913,-2.51964094217392,-2.21209548347826,-2.95718577043478,-2.42492852173913,-2.663308,-1.68205495173913,-1.32654614130435,-1.54719142217391,-0.118204198260869,-4.19295453608695,-2.72769654739131,-3.48044201173913,-2.54853477913044,-2.29835395086956,-1.97301407434783,-2.42328396260869,-3.57433465347826,-2.64234443217392,-2.51812428869565,-0.925457193043474,-2.47008832086957,-2.01405971347826,-0.476441055652163
"hsa-miR-24-3p",1.48062620956522,1.16081063347825,0.802265056086952,0.408219440434777,0.847894101739129,1.40466310608696,-0.0127628652173861,0.288299839565223,0.324999175217396,-0.595448950434776,0.812855606956521,-0.615928420434784,-0.504153321304344,-0.189627504782607,-0.29647631043478,-0.0644864926086974,1.00348118913043,-0.00777861739129903,1.0920212173913,0.0492085795652208,0.786540490869555,1.76770196043478,0.325927958260877,1.25940061434782,0.0794936960869599,0.219126576521745,0.173176369565219,-0.649032633478271,0.334341326086953,-0.391761241739129,0.250353967826079,-0.266698943478264,0.363300539565223,-0.467696301739132,-0.3238764,0.628236038260869,-0.350335011304345,0.451318487826089,1.81160648173913,-1.20947242608695,0.549818092608692,0.214696048260869,0.0341911308695586,-0.380479370869558,0.100611305652169,0.751754357391306,-0.844982233478262,0.195558817826083,-0.88563288869565,1.47317724695652,-0.693838120869568,-0.344288823478266,1.93334383434784
"hsa-miR-25-3p",-1.02333903043478,-0.474277306521746,-0.634712923913046,-0.307831999565224,-0.425419478260871,-0.931031653913042,0.176142264782612,-0.0640236004347763,-0.297615454782605,0.238707579565222,-0.661417183043479,0.395485649565213,0.489955328695657,-0.170747584782607,-0.157777870434781,-0.337438512608696,-0.618210870869564,-0.0922974573913002,-0.250392972608697,-0.14450376043478,-0.248599849130446,-1.16263918956522,-0.104528991739123,-0.543345435652178,-0.404183543913039,0.291804556521747,-0.126559470434778,0.379811146521728,0.152599626086953,0.776319608260874,0.534754707826078,-0.0913178534782659,-0.925703680434779,0.747585808260869,0.865157150000002,-0.048015001739131,-1.32946232130435,0.0759372178260875,-0.927144258260871,1.06889146391305,0.286123582608692,1.17124593826087,1.28250993086956,0.58055299913044,0.418852585652171,1.57529194739131,0.496564956521738,0.541171637826082,0.76517947130435,-0.633993673043477,0.610968369130433,0.285958936521737,0.200971594347838
"hsa-miR-26a-2-3p",-4.84185287043478,-4.87753746652175,-4.53129393391305,-5.94847577956522,-1.87754208826087,-4.96898889391304,-2.73281051521739,-7.65999561043478,-10.4237845447826,-3.82771955043478,-6.25183304304348,-8.15428925043479,-4.57088816130435,-6.24420373478261,-7.67155450043478,-7.3285038726087,-4.25542606086957,-3.0988796473913,-7.9388079626087,0.758859699565221,2.77467355086956,-3.72201148956522,-3.15292168173912,-7.74030097565218,-4.48347542391304,-0.362965093478255,0.132970089565219,-4.98029708347827,-8.46751959391305,-6.66503475173912,-2.94417324217392,-2.35461480347827,-2.73257470043478,-5.67893591173913,-7.0960549,-6.85766508173913,-3.07899848130435,-6.60200088217391,-3.16811819826087,-6.93826811608695,-6.27416346739131,-5.40052098173913,-4.03999754913044,5.40546094913044,-4.47317294934783,1.64116328739131,-4.07896257347826,-2.98437014217392,-2.82820542869565,-5.06712444304348,-3.40529001086957,-5.97393665347827,-4.97543896565216
"hsa-miR-26a-5p",-4.53828155043478,-3.87556498652175,-3.23806987391305,-3.07542314956522,-3.68265197826087,-3.21288884391304,-5.13286043521739,-4.70669491043478,-4.57258147478261,-4.39311921043478,-3.74306701304348,-3.91831439043479,-4.55271387130434,-4.12061562478261,-3.19500675043478,-3.53830026260869,-2.36472638086957,-3.3649147973913,-4.0328862126087,-4.17207652043478,-4.00240142913044,-3.62886316956521,-5.04331571173912,-2.75687096565218,-3.35168745391304,-4.31982272347826,-3.51641294043478,-4.79967587347827,-4.44640520391305,1.56858062826087,-3.38088225217392,-3.88496353347827,-3.88534359043478,-3.73320762173913,-4.33203213,-2.71415279173913,-4.34835696130435,-2.79903976217391,-2.14484316826087,-5.62903162608695,-3.34986429739131,-5.87550172173913,-4.24924174913044,-3.98355641086956,-5.06950655434783,-4.48032600260869,-4.93300122347826,-4.16881991217392,-3.92282434869565,-2.81665487304348,-3.71556907086957,-4.32633294347827,-3.01126423565216
"hsa-miR-26b-5p",-1.27916275043478,-5.58173150652174,-6.22325477391305,-6.21067896956523,-5.74937455826087,-6.27876754391304,-9.17466493521739,-4.41074758043478,-5.10160616478261,-5.74276028043478,-4.73773434304347,-6.01956651043479,-5.79413503130434,-5.1438604347826,-5.77612238043478,-4.6278116926087,-5.14945553086957,-5.5386154973913,-7.1650167726087,-4.83789139043478,-4.90852594913045,-4.75262840956522,-7.59655742173912,-5.21601921565218,-5.86593179391304,-6.25493797347825,-4.82643304043478,-5.57090538347827,-7.68716340391304,-5.02201439173913,-3.79901915217392,-4.29749775347826,-3.43542265043478,-5.45501638173913,-5.51982675,-4.63062637173913,-2.60751936130435,-6.72676591217391,-5.27954523826087,-6.00488614608695,-6.20063324739131,-5.55517268173913,0.712384130869559,0.58055299913044,-6.58797112434783,-6.18033166260869,-6.46873561347826,-8.24915140217391,-5.40668617869565,-4.72497495304347,-5.72243384086957,-4.86561494347827,-5.46869593565216
"hsa-miR-27a-3p",-2.23530208043478,-4.22196703652174,-3.65539233391305,-2.63919406956522,-2.40884652826087,-1.95381483391304,-2.97800777521739,-3.05598557043478,-2.74294668478261,-3.52538128043478,-3.41296168304348,-4.27030048043478,-3.24001800130434,-2.72886719478261,-2.53196389043478,-2.47026770260869,-2.26373566086957,-2.7893036773913,-1.9380839926087,-2.98326602043478,-4.06609633913044,-1.16900224956521,-2.10830492173912,-2.05469484565218,-3.07912356391304,-3.00252401347825,-3.15751647043478,-2.90168633347827,-2.86094494391305,-3.13121839173913,-2.11370104217392,-3.46046309347826,-3.42846260043478,-3.94989645173913,-3.70133409,-2.13531079173913,-4.01974258130435,-2.38324620217391,-1.12850496826087,-4.28479499608695,-2.86415958739131,-5.51060393173913,-1.59294822913044,-4.57932424086956,-2.75921393434783,-2.46112928260869,-3.98036252347826,-3.88575001217392,-4.63447313869565,-1.48791696304347,-3.95180567086957,-2.61049763347826,-1.83635851565216
"hsa-miR-27b-3p",-2.34638233043478,-1.43973272652175,-1.49366111391305,-2.72453456956523,-1.80455292826087,-1.06195300391304,-2.04843346521739,-1.92109415043478,-1.82713729478261,-2.71205562043477,-2.31248101304348,-3.87482529043479,-2.89017988130434,-1.9655954947826,-1.95001467043478,-1.9390377226087,-2.71525071086957,-2.2915467873913,-1.3462192426087,-3.21906691043478,-2.40745033913045,-0.481844049565215,-2.19590394173912,-1.20225052565218,-1.84807060391304,-2.06140816347826,-2.49753497043478,-2.59128503347827,-2.35894688391305,-2.71271554173913,-1.85390359217392,-3.93060826347827,-3.82812750043478,-3.83898118173913,-3.00750422,-1.78702288173913,-3.31351956130435,-1.56928776217391,-0.612344708260871,-4.11627531608695,-2.09450602739131,-2.25756421173913,-1.94395233913044,-1.90364194086956,-1.11784417434783,-1.13431039260869,-3.90364765347826,-3.02162493217392,-4.38715083869565,-0.812821373043477,-2.89145022086957,-2.16858766347826,-0.767949915652164
